NPC���	��������	����	̯λ����	ģ�ͱ��	ͷ��	����	NPC����ID	ѡ���������	�Ƿ�ɼ�	�����״	��Ӧ��Χ	�ű����	�Ƿ�ת��	���ѽ�ң��ģ�	��ʼ��ӶNPC��ID	̯λ״̬	�۳��ٸ�����֤������	AI�༭��
HireShopNpc00980	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00981	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00982	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00983	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00984	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00985	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00986	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00987	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00988	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00989	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00990	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00991	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00992	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00993	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00994	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00995	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00996	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00997	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00998	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc00999	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01000	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01001	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01002	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01003	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01004	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01005	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01006	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01007	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01008	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01009	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01010	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01011	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01012	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01013	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01014	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01015	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01016	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01017	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01018	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01019	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01020	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01021	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01022	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01023	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01024	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01025	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01026	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01027	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01028	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01029	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01030	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01031	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01032	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01033	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01034	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01035	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01036	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01037	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01038	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01039	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01040	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01041	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01042	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01043	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01044	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01045	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01046	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01047	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01048	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01049	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01050	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01051	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01052	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01053	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01054	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01055	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01056	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01057	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01058	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01059	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01060	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01061	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01062	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01063	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01064	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01065	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01066	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01067	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01068	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01069	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01070	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01071	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01072	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01073	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01074	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01075	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01076	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01077	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01078	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01079	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01080	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01081	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01082	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01083	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01084	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01085	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01086	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01087	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01088	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01089	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01090	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01091	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01092	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01093	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01094	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01095	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01096	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01097	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01098	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01099	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01100	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01101	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01102	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01103	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01104	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01105	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01106	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01107	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01108	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01109	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01110	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01111	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01112	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01113	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01114	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01115	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01116	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01117	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01118	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01119	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01120	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01121	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01122	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01123	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01124	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01125	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01126	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01127	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01128	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01129	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01130	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01131	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01132	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01133	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01134	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01135	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01136	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01137	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01138	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01139	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01140	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01141	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01142	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01143	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01144	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01145	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01146	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01147	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01148	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01149	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01150	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01151	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01152	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01153	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01154	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01155	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01156	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01157	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01158	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01159	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01160	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01161	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01162	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01163	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01164	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01165	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01166	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01167	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01168	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01169	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01170	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01171	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01172	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01173	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01174	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01175	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
HireShopNpc01176	HireShopNpc	̯λNPC		npc\itemnpc494	icon\funcnpc\stall.png	77	4	2		2	5		0	0	1	0	2	
