NPC±àºÅ	¶ÔÏóÀàÐÍ	ini×¢ÊÍÃû³Æ	NPCÆòÌÖÐÅÏ¢	±íÏÖAI°ü±àºÅ	NPCÀàÐÍ	Ñ¡Ôñ²Ù×÷	Êó±êÐÎ×´	Í£ÁôÊ±¼ä	ÊÇ·ñ×ªÉí	×ßÂ·ËÙ¶È	ÅÜ²½ËÙ¶È	ÎäÆ÷³ÖÎÕ·½Ê½	Ä£ÐÍ±àºÅ	ÐÔ±ð	Ä£ÐÍ°ë¾¶	Í¼Æ¬	³öÉú×´Ì¬	npcÉùÒô	×é³É²ÄÁÏ	ÎäÆ÷Ãû³Æ	NPCÖÖÀàID	½Å±¾±àºÅ	´¥·¢ÌØÐ§	AIÀàÐÍ	Ñ²ÂßÄ£Ê½	Ñ²Âß°ë¾¶	Â·¾¶ID	ÊÇ·ñËæ»ú³öÏÖ	ÏìÓ¦·¶Î§	ÃÅÅÉ	³ÆºÅ	¼®¹á	ÕóÓª	Ãû×Ö±íÐòºÅ	ÉúÆ½±íÐòºÅ	Éí·Ý²ÎÊý1	Éí·Ý²ÎÊý2	Éí·Ý²ÎÊý3	¶Ô»°¹æÔò	ÉúÆ½	Ìß¹Ý×¨ÓÃ¹ØÁªNPC	ÄÜ·ñÇÐ´è	Ëæ»ú¶Ô»°	ÏÂÆåÍæ¼ÒµÄ×îÐ¡µÈ¼¶	NPCÉíÉÏ¹ÒµÄÆåÆ×°ü	NPCÊÂ¼þ°ü±àºÅ	½øÈëÇÐ´èÇ°¶Ô»°	½áÊøÇÐ´èºó¶Ô»°	¿ÕÏÐ×´Ì¬¶Ô»°	Åö×²Ê±¶Ô»°	ÊµÁ¦°ü±àºÅ	¼¶±ð	ÐÞÎª¾­Ñé	¹ÖÎïÇ¿¶È	µôÂä	ÎäÆ÷ÀàÐÍ	Ëø¶¨Î»ÒÆ¹¥»÷	½û²¥ÊÜ»÷¶¯×÷	Ê°È¡È¨ÏÞÇå¿ÕÊ±¼ä	ÎÞÊ°È¡ÎïÏûÊ§Ê±¼ä	×î´óÏûÊ§Ê±¼ä	¸½¼ÓËæ»úÄÜÁ¦±àºÅ	ÆÕÍ¨¹¥»÷	¼¼ÄÜ±í	Ö÷¶¯±»¶¯	¹Ì¶¨NPCÖØÉúÊ±¼ä	µÐÈËNPC±àºÅ±í	¶ÓÓÑ±àºÅ	ÄÜ·ñ¹¥»÷	ÄÜ²»ÄÜ±»¹¥»÷	²»ÄÜ±»É±ËÀ	¹¥·À±ÈÖØ	"Õ½¶·ÆµÂÊ,ºÁÃë"	"×·»÷·¶Î§,Ã×"	ÎÞ·¨±»Ó²Ö±	Ëø¶¨¼¼ÄÜ¼ä¸ô	ÕÙ»½ID	ÕÙ»½°ë¾¶	ÕÙ»½ÀàÐÍ	±íÑÝ¸ÅÂÊ	±íÑÝÊ±¼ä	ÊÆÁ¦¹éÊô	ÊÆÁ¦¹ØÏµ±í	Õ½¶·¿ªÊ¼µÄÕÙ»½ID	NPC½»»¥Í£ÁôÊ±¼ä	ÉÌµêID	Ï´ºìÃû¹¦ÄÜ	²Ö¿âID	Ö°ÒµID	±¦Ê¯ÓÎÏ·NPC ID	½ÓÈÎÎñ±í	½»ÈÎÎñ±í	¿ÉÒÔ¼ÓÈëµÄÃÅÅÉ±í	¿É»ñµÃµÄÉí·Ý±í	¸´»îµã	Âä½Åµã	æäÕ¾	ÊäÈë¹ØÏµ°ü±àºÅ	ÊÇ·ñÓÐ¹«»á¹¦ÄÜ	°ïÅÉµØ¿é¹ºÂò	ÊÇ·ñÓÐÃÅÅÉÕ½¹¦ÄÜ	ÔËïÚ±àºÅ	ÊÇ·ñÓÐ°ïÅÉ²Ö¿â	ËùÊô°ï»áµØ¿é±àºÅ	AI±à¼­°ü	ÉÆ¶ñ²ÎÊý	Ö±½Ó´¥·¢	·ÀÓù¸ÅÂÊÊôÐÔ	µØÎ»ÆÀ·Ö	±¨¸´µÈ¼¶	±¨¸´ÊÖ¶Î	NPCÓÅÏÈÏÔÊ¾	´æÔÚÊ±¼ä
WorldNpc04961	CommonNpc	ºÂ¾¹Ò¶		8	105	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
																																																																																					10																												
WorldNpc04963	CommonNpc	ËÍÔáÈË		8	105	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04964	CommonNpc	ËÍÔáÈË		8	105	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04965	CommonNpc	ËÍÔáÈË		8	105	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04966	CommonNpc	ËÍÔáÈË		8	105	2	2			1.25	4	hand1_1	npc\worldnpc046			icon\funcnpc\worldnpc046.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04967	CommonNpc	Îä²½Ë¾		8	105	2	2			1.25	4	hand1_1	npc\worldnpc159			icon\funcnpc\worldnpc159.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04968	CommonNpc	ÃÏÐ¡¾õ		8	105	2	2			1.15	4	hand1_1	npc\worldnpc117			icon\funcnpc\worldnpc117.png					0			3	0	0			20				1			7	2	5	talkrule070205							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04969	CommonNpc	»¨ÈýÄï		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc134			icon\funcnpc\worldnpc134.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04970	CommonNpc	×ÏÓÄ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc187			icon\funcnpc\worldnpc187.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04971	CommonNpc	ÂÌÑÅ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc187			icon\funcnpc\worldnpc187.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04972	CommonNpc	ÇàÁ«		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc186			icon\funcnpc\worldnpc186.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04973	CommonNpc	°×Ðã		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc186			icon\funcnpc\worldnpc186.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04974	CommonNpc	ÒóÃ÷Öé		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc186			icon\funcnpc\worldnpc186.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04975	CommonNpc	ÂÞµÏÂ×		8	105	2	2			0.7	1	hand_0	npc\worldnpc108			icon\funcnpc\worldnpc108.png					0			3	0	0			20				1			7	2	9	talkrule070209							168;178;214;156					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc04976	CommonNpc	¶ÎÇåºÀ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc107			icon\funcnpc\worldnpc107.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc04977	CommonNpc	ÂÀËÕ´¨		8	105	2	2			1.25	4	hand1_1	npc\worldnpc107			icon\funcnpc\worldnpc107.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc04978	CommonNpc	ÉêÈË¹ð		8	105	2	2			0.6	1.2	hand1_1	npc\worldnpc106			icon\funcnpc\worldnpc106.png					0			3	0	0			20				1			7	4	1	talkrule070401							162;170;203;214;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc04979	CommonNpc	°²´óÖù		8	105	2	2			1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04980	CommonNpc	ÍòÐÜ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10						83552;															1			2				
WorldNpc04981	CommonNpc	ÂíÊÙ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04982	CommonNpc	ÎÀÆÅÆÅ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc009			icon\funcnpc\worldnpc009.png					0			3	0	0			20				1			7	2	2	talkrule070202							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04983	CommonNpc	Çñ·ï		8	105	2	2			1	4.8	hand1_2	npc\worldnpc196			icon\funcnpc\worldnpc196.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04984	CommonNpc	Ð¡Íè		8	105	2	2			0.7	1.2	hand_0	npc\worldnpc122			icon\funcnpc\worldnpc122.png					0			3	0	0			20				1			7	2	8	talkrule070208							165;176;178;214;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc04985	CommonNpc	´ºÐãÃÃ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc129			icon\funcnpc\worldnpc129.png					0			3	0	0			20				1			7	2	11	talkrule070211							168;178;214;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04986	CommonNpc	ÍõÉÏ»¢		8	105	2	2			1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0			3	0	0			20				1			7	7	5	talkrule070705							172;211;215;156;157					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc04987	CommonNpc	ÔÆÍñÍñ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc085			icon\funcnpc\worldnpc085.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10							83551;83552;														1			4				
WorldNpc04988	CommonNpc	É£Ð¡Çà		8	105	2	2			1	4.8	hand1_2	npc\worldnpc196			icon\funcnpc\worldnpc196.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04989	CommonNpc	ÍõËÄÆÅ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc009			icon\funcnpc\worldnpc009.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04990	CommonNpc	´ºÆ¼¶ù		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc131			icon\funcnpc\worldnpc131.png					0			3	0	0			20				1			7	2	4	talkrule070204							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04991	CommonNpc	´óÊ¢		8	105	2	2			1.25	4	hand1_1	npc\worldnpc165			icon\funcnpc\worldnpc165.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04992	CommonNpc	Îé°¢À¥		8	105	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc04993	CommonNpc	¿àÐÐÉ®		8	105	2	2			1.25	4	hand1_1	npc\monster126			icon\monster\monster126.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc04994	CommonNpc	ÉÏ¹ÙÔªµÂ		8	105	2	2			1.2	3.5	hand1_1	npc\monster043			icon\monster\monster043.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83553;83554;															1			4				
WorldNpc04995	CommonNpc	°¢à½		8	105	2	2			1.25	4	hand1_1	npc\worldnpc123			icon\funcnpc\worldnpc123.png					0			3	0	0			20				1			7	2	7	talkrule070207							162;173;179;205;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc04996	CommonNpc	µ¤ËÎÉú		8	105	2	2			0.65	1.3	hand_0	npc\worldnpc140			icon\funcnpc\worldnpc140.png					0			3	0	0			20				1			7	1	14	talkrule070114							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc04997	CommonNpc	¸ßÉ®		8	105	2	2			1.25	4	hand1_1	npc\worldnpc047			icon\funcnpc\worldnpc047.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc04998	CommonNpc	¸ßÉ®		8	105	2	2			1.25	4	hand1_1	npc\worldnpc047			icon\funcnpc\worldnpc047.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc04999	CommonNpc	½²¾­ÀÏºÍÉÐ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc091			icon\funcnpc\worldnpc091.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc05000	CommonNpc	Ð¡ºÍÉÐ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc096			icon\funcnpc\worldnpc096.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc05001	CommonNpc	Ð¡ºÍÉÐ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc096			icon\funcnpc\worldnpc096.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc05002	CommonNpc	Ð¡ºÍÉÐ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc096			icon\funcnpc\worldnpc096.png					0			3	0	0			20				1			6	1	2	talkrule060102							159;166;174;200;209					1	2		1											1						1		2000	15		2000								0	10																					1			5				
WorldNpc05003	CommonNpc	¶ÅÍñÁé		8	105	2	2			1.15	4	hand1_1	npc\worldnpc117			icon\funcnpc\worldnpc117.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05004	CommonNpc	¿ö´óº£		8	105	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc05005	CommonNpc	¹Ø¶°		8	105	2	2			1.25	4	hand1_1	npc\worldnpc217			icon\funcnpc\worldnpc217.png					0			3	0	0			20				1			8	4	1	talkrule080401							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					1			6				
WorldNpc05006	CommonNpc	Õæ¡¤É³Àï·É		8	105	2	2			1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0			3	0	0			20				1			7	7	5	talkrule070705							172;211;215;156;157					1	2		1											1						1		2000	15		2000								0	10																					1			3				
																																																																																					10																												
																																																																																					10																												
WorldNpc05007	CommonNpc	°×ÇåÊ¯		8	105	2	2			1.25	4	hand1_1	npc\worldnpc178			icon\funcnpc\worldnpc178.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05008	CommonNpc	°×æÃæÃ		8	105	2	2			1	4.8	hand1_2	npc\worldnpc235			icon\funcnpc\worldnpc235.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05009	CommonNpc	¶¡¸£		8	105	2	2			1.25	4	hand1_1	npc\worldnpc105			icon\funcnpc\worldnpc105.png					0			3	0	0			20				1			7	5	3	talkrule070503							165;176;178;214;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05010	CommonNpc	ÂíËÉ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0			3	0	0			20				1			7	7	7	talkrule070707							168;178;214;156;157					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc05011	CommonNpc	Âí¸Ê		8	105	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0			3	0	0			20				1			7	7	7	talkrule070707							168;178;214;156;157					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc05012	CommonNpc	Âí·É		8	105	2	2			1.25	4	hand1_1	npc\worldnpc190			icon\funcnpc\worldnpc190.png					0			3	0	0			20				1			7	7	7	talkrule070707							168;178;214;156;157					1	2		1											1						1		2000	15		2000								0	10						83561;	83561;														1			3				
WorldNpc05013	CommonNpc	ÂíÌ©		8	105	2	2			1.25	4	hand1_1	npc\worldnpc135			icon\funcnpc\worldnpc135.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05014	CommonNpc	²éÓÐ¶°		8	105	2	2			1.25	4	hand1_1	npc\worldnpc107			icon\funcnpc\worldnpc107.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83506;															1			4				
WorldNpc05015	CommonNpc	¹ØÓÐµÂ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc112			icon\funcnpc\worldnpc112.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10						83505;	83505;														1			4				
WorldNpc05016	CommonNpc	º£ÀÏÍ·		8	105	2	2			1.25	4	hand1_1	npc\worldnpc126			icon\funcnpc\worldnpc126.png					0			3	0	0			20				1			7	2	1	talkrule070201							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05017	CommonNpc	¼Ù¡¤É³Àï·É		8	105	2	2			1.25	4	hand1_1	npc\worldnpc205			icon\funcnpc\worldnpc205.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05018	CommonNpc	Ê©ÉÆÎÌ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc125			icon\funcnpc\worldnpc125.png					0			3	0	0			20				1			7	2	1	talkrule070201							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05019	CommonNpc	Ê©ÉÆÆÅ		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc009			icon\funcnpc\worldnpc009.png					0			3	0	0			20				1			7	2	2	talkrule070202							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10						83610;	83610;														1			2				
WorldNpc05020	CommonNpc	Â½Ïã¹Ã		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc134			icon\funcnpc\worldnpc134.png					0			3	0	0			20				1			7	2	6	talkrule070206							164;168;174;200;212					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05021	CommonNpc	°×³ÌÊ«		8	105	2	2			1.3	4.8	hand1_2	npc\worldnpc085			icon\funcnpc\worldnpc085.png					0			3	0	0			20				1			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
WorldNpc05022	CommonNpc	Çú·ïÖé		8	105	2	2			1.3	4.8	hand1_2	npc\funcnpc003			icon\funcnpc\funcnpc003.png					0			3	0	0			20				1			7	2	10	talkrule070210							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			3				
WorldNpc05023	CommonNpc	Ê¯×¯		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05024	CommonNpc	ËïÇ®		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05025	CommonNpc	ÎéµÂ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05026	CommonNpc	´÷°¢É½		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05027	CommonNpc	Ñî´óÊå		8	105	2	2			1.25	4	hand1_1	npc\worldnpc178			icon\funcnpc\worldnpc178.png					0			3	0	0			20				1			7	2	3	talkrule070203							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05028	CommonNpc	ÌôË®ÉÙÄê		8	105	2	2			1.15	4	hand1_1	npc\worldnpc117			icon\funcnpc\worldnpc117.png					0			3	0	0			20				1			7	2	5	talkrule070205							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			2				
WorldNpc05029	CommonNpc	»ï¼Æ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05030	CommonNpc	»ï¼Æ		8	105	2	2			1.25	4	hand1_1	npc\worldnpc008			icon\funcnpc\worldnpc008.png					0			3	0	0			20				1			7	5	2	talkrule070502							166;177;211;215;156					1	2		1											1						1		2000	15		2000								0	10																					1			1				
WorldNpc05031	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05032	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05033	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05034	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05035	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05036	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05037	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05038	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05039	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
WorldNpc05040	CommonNpc	ÍÁ·Ë		8	105	2	2			1.25	4	hand1_1	npc\monster132			icon\monster\monster132.png					0			3	0	0			20				1			6	1	1	talkrule060101							161;210;212;156					1	2		1											1						1		2000	15		2000								0	10																					2			5				
																																																																																					10																												
WorldNpc05041	CommonNpc	µ¤Ï¼ÏÉÎÌ		8	105	2	2			0	-1	hand_0	npc\funcnpc004			icon\funcnpc\funcnpc004.png					0			3	0	0			20				0			6	2	2	talkrule060202							163;171;174;179;204					1	2		1											1						1		2000	15		2000								0	10																					1			4				
																																																																																					10																												
WorldNpc05042	CommonNpc	Î÷ÃÅ´µÑ©		8	105	2	2			1.25	4	hand1_1	npc\worldnpc361			icon\funcnpc\worldnpc361.png					0			3	0	0			20	prop_ZhongLiMenPai_6		Home_131	1			4	9	50	tg040950	zhuanyong_39		1				159;166;174;200;209					1	28		3											0						1		2000	15		2000						1		0	10						42470;42471;42480;38462;38463;38465;38466;38467;38468;28511;28517;28520;30457;30481;30490;30491;30495;30503;30504;	42469;42470;42479;38461;38462;38463;38465;38466;38467;28510;28511;28519;30454;30480;30487;30490;30494;30502;30503;														1			6				
