NPC编号	对象类型	ini注释名称	NPC乞讨信息	表现AI包编号	NPC类型	选择操作	鼠标形状	停留时间	是否转身	走路速度	跑步速度	武器持握方式	模型编号	性别	模型半径	图片	出生状态	npc声音	组成材料	武器名称	NPC种类ID	脚本编号	是否能接镖	触发特效	AI类型	巡逻模式	巡逻半径	路径ID	刷新时间	是否随机出现	响应范围	门派	称号	籍贯	阵营	名字表序号	生平表序号	身份参数01	身份参数2	身份参数3	对话规则	踢馆专用关联NPC	生平	能否切磋	随机对话	下棋玩家的最小等级	NPC身上挂的棋谱包	NPC事件包编号	进入切磋前对话	结束切磋后对话	碰撞时对话	仇恨	实力包编号	级别	修为经验	怪物强度	掉落	武器类型	锁定位移攻击	禁播受击动作	拾取权限清空时间	无拾取物消失时间	最大消失时间	附加随机能力编号	普通攻击	技能表	主动被动	固定NPC重生时间	敌人NPC编号表	队友编号	能否攻击	能不能被攻击	不能被杀死	攻防比重	防御概率	"战斗频率,毫秒"	"追击范围,米"	无法被硬直	锁定技能间隔	召唤ID	召唤半径	召唤类型	表演概率	表演时间	婚宴npc类型	势力归属	势力关系表	战斗开始的召唤ID	权重	初始动作固定帧播放	商店ID	洗红名功能	仓库ID	职业ID	宝石游戏NPC ID	接任务表	交任务表	可以加入的门派表	可获得的身份表	复活点	落脚点	驿站	输入关系包编号	是否有公会功能	帮派地块购买	是否有门派战功能	运镖编号	是否有帮派仓库	所属帮会地块编号	AI编辑包	善恶参数	直接触发	脱战回血	格挡方式(-1表示不格挡)	超过距离就脱战	使用轻功	破防几率	破防技能	防御CD	世界触发器相关	存在时间	是否理会玩家	缩放尺寸	跟随距离	跟随位置	是否跨场景	跟随角度	NPC配偶	采集范围	采集动作名	读条时间(ms)	最大消失时间(s)	宝箱开启前特效	宝箱开启后特效	钥匙数量	钥匙id	开启条件	分配类型	动作集	伤害判定奖励类BOSS类型	时间轴	
gmp_hd_01_006	CommonNpc	微生妍夕		8	6	2	2			1.25	4	hand1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png					0				3	0	0				20																						104	100					1	1	30	10	60													1000	25	1	1000																																	1					20																									
gmp_hd_01_007	CommonNpc	冷清浅		8	6	2	2			1.25	4	hand1_2	npc\worldnpc1386			icon\funcnpc\worldnpc1386.png					0				3	0	0				20																						97	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_01_008	CommonNpc	兰宜		8	6	2	2			1.25	4	dsword1_1	npc\worldnpc1389			icon\funcnpc\worldnpc1389.png				ds_rl_npcitem324	0				3	0	0				20																						95	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_01_009	CommonNpc	兰轩		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0				20																						95	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_01_010	CommonNpc	冷清浅		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1386			icon\funcnpc\worldnpc1386.png				s_r_npcitem087	0				3	0	0	gmp_hd_smtz_001			20																						97	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_01_011	CommonNpc	剑		8	6	2	2			0	0	hand_0	npc\itemnpc645								0										10																						30	100					1	1	30	10	60					-1								1000		1	1000							1																										1																														
																																																																																																																																														
nmp_gmp_wfbm	CommonNpc	周常活动管理员		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1391			icon\funcnpc\worldnpc1391.png					0				3	0	0				20																						39	20																			1			2000	15		2000																	20545;20546;																																														
nmp_gmp_wfbm_01	CommonNpc	师门挑战		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1391			icon\funcnpc\worldnpc1391.png					0				3	0	0				20																						39	20																			1			2000	15		2000																																																															
nmp_gmp_wfbm_02	CommonNpc	挖宝		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1391			icon\funcnpc\worldnpc1391.png					0				3	0	0				20																						39	20																			1			2000	15		2000																																																															
nmp_gmp_wfbm_03	CommonNpc	师门试炼		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1391			icon\funcnpc\worldnpc1391.png					0				3	0	0				20																						39	20																			1			2000	15		2000																																																															
nmp_gmp_wfbm_04	CommonNpc	杨池蕊		8	672	2	2			1.25	4	hand1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png					0				3	0	0				20																						39	20																			1			2000	15		2000																																																															
nmp_gmp_wfbm_05	CommonNpc	顾云姜		8	672	2	2			1.25	4	hand1_1	npc\worldnpc1390			icon\funcnpc\worldnpc1390.png					0				3	0	0				20																						39	20																			1			2000	15		2000																																																															
																																																																																																																																														
																																																																																																																																														
	//古墓周常活动-师门讨伐																																																																																																																																													
gmp_hd_02_001	CommonNpc	古墓门人		8	6	2	2			1.25	4	hand1_2	npc\worldnpc1384			icon\funcnpc\worldnpc1384.png					0				3	0	0				20																						104	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_02_002	CommonNpc	蜡人		8	6	2	2			0	0	hand1_2	npc\npcitem836								0				3	0	0				20																						15	100					1	1	30	10	60					-1								1000		1	1000							1																								3186		1					20																									
gmp_hd_02_003	CommonNpc	恶人		8	6	2	2			1.25	4	hand1_1	npc\monster312								0				3	0	0				10																						15	100							30	10	60			"jn_gmphd_01_013,1,0"		-1								1000	25		1000							1																								3196		1					20																									
gmp_hd_02_004	CommonNpc	受伤门人		8	6	2	2			1.25	4	hand1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png	ty_sitground_loughloop_free01				0				3	0	0				20																						30	100					1	1	30	10	60					-1								1000	25	1	1000																															3195		1					20																									
gmp_hd_02_005	BossNpc	武当叛徒		8	6	2	2			1.25	4	sword1_1	npc\monster564			icon\monster\monster564.png				s_r_npcitem087	0				3	0	0				49																						49	100					1	1	7200	7200	7200			"gmp_newworld_tjj01,1,0;gmp_newworld_tjj02,1,0;gmp_newworld_tjj03,1,0;gmp_newworld_tjj04,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj06,1,0;gmp_newworld_tjj07,1,0;gmp_newworld_tjj08,1,0;gmp_newworld_tjj09,1,0"		-1								1000	25	1	1000							1																								3197		1					20	gmp_newworld_tjj05																								
gmp_hd_02_006	BossNpc	古墓叛徒		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0				49																						49	100					1	1	7200	7200	7200		jn_gmphd_01_026	"gmp_hd_ynsxj01,1,0;gmp_hd_ynsxj02,1,0;gmp_hd_ynsxj03,1,0;gmp_hd_ynsxj04,1,0;gmp_hd_ynsxj05,1,0;gmp_hd_ynsxj06,1,0;gmp_hd_ynsxj07,1,0;gmp_hd_ynsxj08,1,0"		-1								1000	25	1	1000							1																								3198		1					20	gmp_hd_ynsxj06																								
gmp_hd_02_007	CommonNpc	传送内场NPC		8	6	2	2			1.25	4	hand1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png					0				3	0	0				20																						104	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_02_008	CommonNpc	传送外场NPC		8	6	2	2			1.25	4	hand1_2	npc\worldnpc227			icon\funcnpc\worldnpc227.png					0				3	0	0				20																						104	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20																									
gmp_hd_02_009	BossNpc	机关人		8	6	2	2			1.25	4	hand1_1	npc\fbboss00084			icon\monster\fbboss00084.png					0				3	0	0				20																						51	100					1	1	7200	7200	7200		jn_gmphd_01_010	"jn_gmphd_01_015,1,0;jn_gmphd_01_016,1,0;jn_gmphd_01_017,1,0"		-1								1000	25	1	1000							1																								3199		1					20																									
gmp_hd_02_010	BossNpc	石柱		8	6	2	2			0	0	hand_0	npc\itemnpc571								0				3	0	0				20																						49	100					1	1	7200	7200	7200			"jn_gmphd_01_003,1,0"		-1								1000		1	1000							1																								3189		1	-1				20																									
gmp_hd_02_011	CommonNpc	杀人庄庄客		8	6	2	2			1.25	4	sword1_1	npc\worldnpc553			icon\funcnpc\worldnpc553.png				s_r_npcitem087	0				3	0	0				20																						15	100							30	10	60		jn_gmphd_01_018	"jn_gmphd_01_019_1,1,0;jn_gmphd_01_020_1,1,0"		-1	gmp_hd_02_022;gmp_hd_02_023							1000	25		1000							1																								3200		1					20																									
gmp_hd_02_012	CommonNpc	杀人庄精英		8	6	2	2			1.25	4	sword1_1	npc\worldnpc572			icon\funcnpc\worldnpc572.png				s_r_npcitem087	0				3	0	0				20																						49	100					1	1	30	10	60		jn_gmphd_01_018			-1	gmp_hd_02_022;gmp_hd_02_023							1000	25	1	1000							1																										1					20																									
gmp_hd_02_013	BossNpc	杀人庄庄主		8	6	2	2			1.25	4	sword1_1	npc\worldnpc536			icon\funcnpc\worldnpc536.png				s_r_npcitem087	0				3	0	0				15																						52	100					1	1	7200	7200	7200		jn_gmphd_01_018	"jn_gmphd_01_019,1,0;jn_gmphd_01_020,1,0;jn_gmphd_01_021,1,0;jn_gmphd_01_022,1,0;jn_gmphd_01_023,1,0;jn_gmphd_01_024,1,0;jn_gmphd_01_025,1,0"		-1	gmp_hd_02_022;gmp_hd_02_023							1000	25	1	1000							1																								3201		1					20																									
gmp_hd_02_014	CommonNpc	古墓主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0				15																						88	100					1	1	30	10	60					-1								1000	25	1	1000																															3193		1					20	gmp_hd_ynsxj06																								
gmp_hd_02_015	CommonNpc	武当主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc226			icon\funcnpc\worldnpc226.png				s_r_npcitem087	0				3	0	0				15																						88	100					1	1	30	10	60			"gmp_newworld_tjj01,1,0;gmp_newworld_tjj02,1,0;gmp_newworld_tjj03,1,0;gmp_newworld_tjj04,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj06,1,0;gmp_newworld_tjj07,1,0;gmp_newworld_tjj08,1,0;gmp_newworld_tjj09,1,0"		-1								1000	25	1	1000																															3194		1					20	gmp_newworld_tjj05																								
gmp_hd_02_016	BossNpc	青龙使者		8	6	2	2			1.25	4	blade1_1	npc\monster239			icon\monster\monster239.png				b_r_npcitem329	0				3	0	0				10																						51	100					1	1	7200	7200	7200		jn_gmphd_01_004	"jn_gmphd_01_005,1,0;jn_gmphd_01_006,1,0"		-1								1000	25	1	1000							1																								3190		1					20																									
gmp_hd_02_017	BossNpc	白虎使者		8	6	2	2			1.25	4	sword1_1	npc\monster242			icon\monster\monster242.png				s_r_npcitem087	0				3	0	0				10																						51	100					1	1	7200	7200	7200		jn_gmphd_01_007	"jn_gmphd_01_008,1,0;jn_gmphd_01_009,1,0"		-1								1000	25	1	1000							1																								3191		1					20																									
gmp_hd_02_018	BossNpc	朱雀使者		8	6	2	2			1.25	4	hand1_1	npc\monster258			icon\monster\monster258.png					0				3	0	0				10																						51	100					1	1	7200	7200	7200		jn_gmphd_01_010	"jn_gmphd_01_011,1,0;jn_gmphd_01_012,1,0"		-1								1000	25	1	1000							1																								3192		1					20																									
gmp_hd_02_019	CommonNpc	古墓主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png	s_buffloop1_1			s_r_npcitem087	0				3	0	0				20																						88	100					1	1	30	10	60					-1								1000	25	1	1000																															3193		1					20	gmp_hd_ynsxj06																								
gmp_hd_02_020	CommonNpc	武当主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc226			icon\funcnpc\worldnpc226.png	s_buffloop1_1			s_r_npcitem087	0				3	0	0				20																						88	100					1	1	30	10	60			"gmp_newworld_tjj01,1,0;gmp_newworld_tjj02,1,0;gmp_newworld_tjj03,1,0;gmp_newworld_tjj04,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj06,1,0;gmp_newworld_tjj07,1,0;gmp_newworld_tjj08,1,0;gmp_newworld_tjj09,1,0"		-1								1000	25	1	1000																															3194		1					20	gmp_newworld_tjj05																								
gmp_hd_02_021	CommonNpc	庄主护卫		8	6	2	2			1.25	4	hand1_1	npc\worldnpc572			icon\funcnpc\worldnpc572.png					0				3	0	0				10																						30	100					1	1	30	10	60		jn_gmphd_01_004	"jn_gmphd_01_005,1,0;jn_gmphd_01_006,1,0"		-1	gmp_hd_02_022;gmp_hd_02_023							1000	25	1	1000							1																										1					20																									
gmp_hd_02_022	CommonNpc	古墓主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0	city01_mst_gmphd_05			10																						88	100					1	1	30	10	60		jn_gmphd_01_026	"gmp_hd_ynsxj01,1,0;gmp_hd_ynsxj02,1,0;gmp_hd_ynsxj03,1,0;gmp_hd_ynsxj04,1,0;gmp_hd_ynsxj05,1,0;gmp_hd_ynsxj06,1,0;gmp_hd_ynsxj07,1,0;gmp_hd_ynsxj08,1,0"		-1	gmp_hd_02_013;gmp_hd_02_012;gmp_hd_02_011;gmp_hd_02_021							1000	25	1	1000																															3193		1					20	gmp_hd_ynsxj06																								
gmp_hd_02_023	CommonNpc	武当主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc226			icon\funcnpc\worldnpc226.png				s_r_npcitem087	0				3	0	0	city01_mst_gmphd_06			10																						88	100					1	1	30	10	60			"gmp_newworld_tjj01,1,0;gmp_newworld_tjj02,1,0;gmp_newworld_tjj03,1,0;gmp_newworld_tjj04,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj05,1,0;gmp_newworld_tjj06,1,0;gmp_newworld_tjj07,1,0;gmp_newworld_tjj08,1,0;gmp_newworld_tjj09,1,0"		-1	gmp_hd_02_013;gmp_hd_02_012;gmp_hd_02_011;gmp_hd_02_021							1000	25	1	1000																															3194		1					20	gmp_newworld_tjj05																								
gmp_hd_02_024	CommonNpc	古墓主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0				10																						88	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20	gmp_hd_ynsxj06																								
gmp_hd_02_025	CommonNpc	武当主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc226			icon\funcnpc\worldnpc226.png				s_r_npcitem087	0				3	0	0				10																						88	100					1	1	30	10	60					-1								1000	25	1	1000																																	1					20	gmp_newworld_tjj05																								
gmp_hd_02_026	CommonNpc	古墓主要NPC		8	6	2	2			1.25	4	sword1_2	npc\worldnpc1385			icon\funcnpc\worldnpc1385.png				s_r_npcitem087	0				3	0	0	city01_mst_gmphd_07			10																						88	100					1	1	30	10	60		jn_gmphd_01_026	"gmp_hd_ynsxj01,1,0;gmp_hd_ynsxj02,1,0;gmp_hd_ynsxj03,1,0;gmp_hd_ynsxj04,1,0;gmp_hd_ynsxj05,1,0;gmp_hd_ynsxj06,1,0;gmp_hd_ynsxj07,1,0;gmp_hd_ynsxj08,1,0"		-1	gmp_hd_02_013;gmp_hd_02_012;gmp_hd_02_011;gmp_hd_02_021							1000	25	1	1000																																	1					20	gmp_hd_ynsxj06																								
