STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
2610		唐门暗哨1		s951201	6	funnpcclone013005	funnpcclone013024	39	9	9			2609	2611												task\clone013\task2610.lua	title_2610	context_2610	context_2610;menu_2610|target_2610;task_menu_accept_2610	complete_2610	uncom_2610	target_2610	task_TrackInfo_2610	next_2610	CanAcceptMenu_2610	UncompleteMenu_2610	CompleteMenu_2610					1	0	0				
2611		唐门暗哨2		s951201	6	funnpcclone013024	funnpcclone013024	39	9	9			2610	2612									40241				title_2611	context_2611	context_2611;menu_2611|target_2611;task_menu_accept_2611	complete_2611	uncom_2611	target_2611	task_TrackInfo_2611	next_2611	CanAcceptMenu_2611	UncompleteMenu_2611	CompleteMenu_2611		777			1	0	0				
2612		唐门暗哨3		s951201	6	funnpcclone013024	WorldNpc02201	39	9	9			2611										40242		SubmitNpcEx_2612		title_2612	context_2612	context_2612;menu_2612|target_2612;task_menu_accept_2612	complete_2612	uncom_2612	target_2612	task_TrackInfo_2612	next_2612	CanAcceptMenu_2612	UncompleteMenu_2612	CompleteMenu_2612					1	0	0				
2613		唐门暗哨4		s951201	6			39	9	9																	title_2613	context_2613	context_2613;menu_2613|target_2613;task_menu_accept_2613	complete_2613	uncom_2613	target_2613	task_TrackInfo_2613	next_2613	CanAcceptMenu_2613	UncompleteMenu_2613	CompleteMenu_2613					1	0	0				
2614		往事		s951201	6			39	9	9																	title_2614	context_2614	context_2614;menu_2614|target_2614;task_menu_accept_2614	complete_2614	uncom_2614	target_2614	task_TrackInfo_2614	next_2614	CanAcceptMenu_2614	UncompleteMenu_2614	CompleteMenu_2614					1	0	0				
2615		捉拿叛徒1		s951201	6			39	9	9												40243					title_2615	context_2615	context_2615;menu_2615|target_2615;task_menu_accept_2615	complete_2615	uncom_2615	target_2615	task_TrackInfo_2615	next_2615	CanAcceptMenu_2615	UncompleteMenu_2615	CompleteMenu_2615					1	0	0				
2616		捉拿叛徒2		s951201	6			39	9	9													40243				title_2616	context_2616	context_2616;menu_2616|target_2616;task_menu_accept_2616	complete_2616	uncom_2616	target_2616	task_TrackInfo_2616	next_2616	CanAcceptMenu_2616	UncompleteMenu_2616	CompleteMenu_2616					1	0	0				
3001		飞来横祸	【1/5】	s951301	6	FunnpcClone021003	FunnpcClone021003	48	16	16				3002				9080									title_3001	context_3001	context_3001;menu_3001|target_3001;task_menu_accept_3001	complete_3001	uncom_3001	target_3001	task_TrackInfo_3001	next_3001	CanAcceptMenu_3001	UncompleteMenu_3001	CompleteMenu_3001					1	0	0				
3002		蛛丝马迹	【2/5】	s951301	6	FunnpcClone021003	FunnpcClone021007	48	16	16			3001	3003				9080									title_3002	context_3002	context_3002;menu_3002|target_3002;task_menu_accept_3002	complete_3002	uncom_3002	target_3002	task_TrackInfo_3002	next_3002	CanAcceptMenu_3002	UncompleteMenu_3002	CompleteMenu_3002					1	0	0				
3003		杀人凶手	【3/5】	s951301	6	FunnpcClone021007	FunnpcClone021003	48	16	16			3002	3004				9080									title_3003	context_3003	context_3003;menu_3003|target_3003;task_menu_accept_3003	complete_3003	uncom_3003	target_3003	task_TrackInfo_3003	next_3003	CanAcceptMenu_3003	UncompleteMenu_3003	CompleteMenu_3003					1	0	0				
3004		红叶手札	【4/5】	s951301	6	FunnpcClone021003	FunnpcClone021003	48	16	16			3003	3005				9080									title_3004	context_3004	context_3004;menu_3004|target_3004;task_menu_accept_3004	complete_3004	uncom_3004	target_3004	task_TrackInfo_3004	next_3004	CanAcceptMenu_3004	UncompleteMenu_3004	CompleteMenu_3004					1	0	0				
3005		顺藤摸瓜	【5/5】	s951301	6	FunnpcClone021003	FunnpcClone021001	48	16	48			3004	3007				9080				40407			SubmitNpcEx_3005		title_3005	context_3005	context_3005;menu_3005|target_3005;task_menu_accept_3005	complete_3005;submit_3005	uncom_3005	target_3005	task_TrackInfo_3005	next_3005	CanAcceptMenu_3005	UncompleteMenu_3005	CompleteMenu_3005					1	0	0				
3006		五行阵		s951301	6			48	48	48								9080							SubmitNpcEx_3006		title_3006	context_3006	context_3006;menu_3006|target_3006;task_menu_accept_3006	complete_3006	uncom_3006	target_3006	task_TrackInfo_3006	next_3006	CanAcceptMenu_3006	UncompleteMenu_3006	CompleteMenu_3006					1	0	0				
3007		寻找堡主	【1/5】	s951301	6	FunnpcClone021001	FunnpcClone021001	48	48	48			3005	3009				9080							SubmitNpcEx_3007		title_3007	context_3007	context_3007;menu_3007|target_3007;task_menu_accept_3007	complete_3007	uncom_3007	target_3007	task_TrackInfo_3007	next_3007	CanAcceptMenu_3007	UncompleteMenu_3007	CompleteMenu_3007					1	0	0				
3008		事情经过		s951301	6			48	48	48								9080							SubmitNpcEx_3008		title_3008	context_3008	context_3008;menu_3008|target_3008;task_menu_accept_3008	complete_3008	uncom_3008	target_3008	task_TrackInfo_3008	next_3008	CanAcceptMenu_3008	UncompleteMenu_3008	CompleteMenu_3008					1	0	0				
3009		死于非命	【2/5】	s951301	6	FunnpcClone021008	Funnpcclone021506	48	48	48			3007	3010				9080				40401;40402			SubmitNpcEx_3009		title_3009	context_3009	context_3009;menu_3009|target_3009;task_menu_accept_3009	complete_3009	uncom_3009	target_3009	task_TrackInfo_3009	next_3009	CanAcceptMenu_3009	UncompleteMenu_3009	CompleteMenu_3009					1	0	0				
3010		堡主遗愿	【3/5】	s951301	6	Funnpcclone021506	FunnpcClone021001	48	48	48			3009	3011				9080							SubmitNpcEx_3010		title_3010	context_3010	context_3010;menu_3010|target_3010;task_menu_accept_3010	complete_3010	uncom_3010	target_3010	task_TrackInfo_3010	next_3010	CanAcceptMenu_3010	UncompleteMenu_3010	CompleteMenu_3010					1	0	0				
3011		露出马脚	【4/5】	s951301	6	FunnpcClone021001	FunnpcClone021001	48	48	48			3010	3012				9080							SubmitNpcEx_3011		title_3011	context_3011	context_3011;menu_3011|target_3011;task_menu_accept_3011	complete_3011	uncom_3011	target_3011	task_TrackInfo_3011	next_3011	CanAcceptMenu_3011	UncompleteMenu_3011	CompleteMenu_3011					1	0	0				
3012		铁甲人	【5/5】	s951301	6		FunnpcClone021001	48	48	48															SubmitNpcEx_3012		title_3012	context_3012	context_3012;menu_3012|target_3012;task_menu_accept_3012	complete_3012	uncom_3012	target_3012	task_TrackInfo_3012	next_3012	CanAcceptMenu_3012	UncompleteMenu_3012	CompleteMenu_3012					1	0	0				
3013		蝴蝶伤人	【1/4】	s951301	6			48	16	16				3014													title_3013	context_3013	context_3013;menu_3013|target_3013;task_menu_accept_3013	complete_3013	uncom_3013	target_3013	task_TrackInfo_3013	next_3013	CanAcceptMenu_3013	UncompleteMenu_3013	CompleteMenu_3013					1	0	0				
3014		延缓伤痛	【2/4】	s951301	6			48	16	16			3013	3015								40403					title_3014	context_3014	context_3014;menu_3014|target_3014;task_menu_accept_3014	complete_3014	uncom_3014	target_3014	task_TrackInfo_3014	next_3014	CanAcceptMenu_3014	UncompleteMenu_3014	CompleteMenu_3014					1	0	0				
3015		飞来横祸	【3/4】	s951301	6			48	16	16			3014	3016													title_3015	context_3015	context_3015;menu_3015|target_3015;task_menu_accept_3015	complete_3015	uncom_3015	target_3015	task_TrackInfo_3015	next_3015	CanAcceptMenu_3015	UncompleteMenu_3015	CompleteMenu_3015					1	0	0				
3016		送佛送到西	【4/4】	s951301	6			48	16	16			3015														title_3016	context_3016	context_3016;menu_3016|target_3016;task_menu_accept_3016	complete_3016	uncom_3016	target_3016	task_TrackInfo_3016	next_3016	CanAcceptMenu_3016	UncompleteMenu_3016	CompleteMenu_3016					1	0	0				
3017		自讨没趣	【1/4】	s951301	6			48	16	16				3018													title_3017	context_3017	context_3017;menu_3017|target_3017;task_menu_accept_3017	complete_3017	uncom_3017	target_3017	task_TrackInfo_3017	next_3017	CanAcceptMenu_3017	UncompleteMenu_3017	CompleteMenu_3017					1	0	0				
3018		竹篮打水	【2/4】	s951301	6	JobLuoY002	JobLuoY002	48	16	16			3017	3019								40404					title_3018	context_3018	context_3018;menu_3018|target_3018;task_menu_accept_3018	complete_3018	uncom_3018	target_3018	task_TrackInfo_3018	next_3018	CanAcceptMenu_3018	UncompleteMenu_3018	CompleteMenu_3018					1	0	0				
3019		神兵传说	【3/4】	s951301	6	JobLuoY002	JobLuoY002	48	16	16			3018	3020													title_3019	context_3019	context_3019;menu_3019|target_3019;task_menu_accept_3019	complete_3019	uncom_3019	target_3019	task_TrackInfo_3019	next_3019	CanAcceptMenu_3019	UncompleteMenu_3019	CompleteMenu_3019					1	0	0				
3020		欠债还钱	【4/4】	s951301	6	JobLuoY002	JobLuoY002	48	16	16			3019														title_3020	context_3020	context_3020;menu_3020|target_3020;task_menu_accept_3020	complete_3020	uncom_3020	target_3020	task_TrackInfo_3020	next_3020	CanAcceptMenu_3020	UncompleteMenu_3020	CompleteMenu_3020					1	0	0				
3021		醉酒误事		s951301	6			48	16	16				3022													title_3021	context_3021	context_3021;menu_3021|target_3021;task_menu_accept_3021	complete_3021	uncom_3021	target_3021	task_TrackInfo_3021	next_3021	CanAcceptMenu_3021	UncompleteMenu_3021	CompleteMenu_3021					1	0	0				
3022		遗失的令旗		s951301	6	FunnpcClone021019	FunnpcClone021019	48	16	16			3021	3023													title_3022	context_3022	context_3022;menu_3022|target_3022;task_menu_accept_3022	complete_3022	uncom_3022	target_3022	task_TrackInfo_3022	next_3022	CanAcceptMenu_3022	UncompleteMenu_3022	CompleteMenu_3022					1	0	0				
3023		通知旗主		s951301	6	FunnpcClone021019	FunnpcClone021019	48	16	16			3022	3024								40405;40406					title_3023	context_3023	context_3023;menu_3023|target_3023;task_menu_accept_3023	complete_3023	uncom_3023	target_3023	task_TrackInfo_3023	next_3023	CanAcceptMenu_3023	UncompleteMenu_3023	CompleteMenu_3023					1	0	0				
3024		死皮赖脸		s951301	6	FunnpcClone021019	BossClone021001	48	16	16			3023														title_3024	context_3024	context_3024;menu_3024|target_3024;task_menu_accept_3024	complete_3024	uncom_3024	target_3024	task_TrackInfo_3024	next_3024	CanAcceptMenu_3024	UncompleteMenu_3024	CompleteMenu_3024					1	0	0				
3025		壹 奇门遁甲1		s951301	6			48				1												1		task\clone021\task3025.lua	title_3025	context_3025	context_3025;menu_3025|target_3025;task_menu_accept_3025	complete_3025	uncom_3025	target_3025	task_TrackInfo_3025	next_3025	CanAcceptMenu_3025	UncompleteMenu_3025	CompleteMenu_3025					1	0	1				
3026		壹 奇门遁甲2		s951301	6			48				1												1		task\clone021\task3026.lua	title_3026	context_3026	context_3026;menu_3026|target_3026;task_menu_accept_3026	complete_3026	uncom_3026	target_3026	task_TrackInfo_3026	next_3026	CanAcceptMenu_3026	UncompleteMenu_3026	CompleteMenu_3026					1	0	1				
3027		壹 奇门遁甲3		s951301	6			48				1												1		task\clone021\task3027.lua	title_3027	context_3027	context_3027;menu_3027|target_3027;task_menu_accept_3027	complete_3027	uncom_3027	target_3027	task_TrackInfo_3027	next_3027	CanAcceptMenu_3027	UncompleteMenu_3027	CompleteMenu_3027					1	0	1				
3028		壹 奇门遁甲4		s951301	6			48				1												1		task\clone021\task3028.lua	title_3028	context_3028	context_3028;menu_3028|target_3028;task_menu_accept_3028	complete_3028	uncom_3028	target_3028	task_TrackInfo_3028	next_3028	CanAcceptMenu_3028	UncompleteMenu_3028	CompleteMenu_3028					1	0	1				
3029		壹 奇门遁甲5		s951301	6			48				1														task\clone021\task3029.lua	title_3029	context_3029	context_3029;menu_3029|target_3029;task_menu_accept_3029	complete_3029	uncom_3029	target_3029	task_TrackInfo_3029	next_3029	CanAcceptMenu_3029	UncompleteMenu_3029	CompleteMenu_3029					1	0	1				
3030		壹 奇门遁甲6		s951301	6			48				1												1		task\clone021\task3030.lua	title_3030	context_3030	context_3030;menu_3030|target_3030;task_menu_accept_3030	complete_3030	uncom_3030	target_3030	task_TrackInfo_3030	next_3030	CanAcceptMenu_3030	UncompleteMenu_3030	CompleteMenu_3030					1	0	1				
3031		壹 奇门遁甲7		s951301	6			48				1												1		task\clone021\task3031.lua	title_3031	context_3031	context_3031;menu_3031|target_3031;task_menu_accept_3031	complete_3031	uncom_3031	target_3031	task_TrackInfo_3031	next_3031	CanAcceptMenu_3031	UncompleteMenu_3031	CompleteMenu_3031					1	0	1				
3032		壹 奇门遁甲8		s951301	6			48				1												1		task\clone021\task3032.lua	title_3032	context_3032	context_3032;menu_3032|target_3032;task_menu_accept_3032	complete_3032	uncom_3032	target_3032	task_TrackInfo_3032	next_3032	CanAcceptMenu_3032	UncompleteMenu_3032	CompleteMenu_3032					1	0	1				
3033		壹 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3033.lua	title_3033	context_3033	context_3033;menu_3033|target_3033;task_menu_accept_3033	complete_3033	uncom_3033	target_3033	task_TrackInfo_3033	next_3033	CanAcceptMenu_3033	UncompleteMenu_3033	CompleteMenu_3033					1	0	1				
3034		贰 奇门遁甲1		s951301	6			48				1												1		task\clone021\task3034.lua	title_3034	context_3034	context_3034;menu_3034|target_3034;task_menu_accept_3034	complete_3034	uncom_3034	target_3034	task_TrackInfo_3034	next_3034	CanAcceptMenu_3034	UncompleteMenu_3034	CompleteMenu_3034					1	0	1				
3035		贰 奇门遁甲2		s951301	6			48				1												1		task\clone021\task3035.lua	title_3035	context_3035	context_3035;menu_3035|target_3035;task_menu_accept_3035	complete_3035	uncom_3035	target_3035	task_TrackInfo_3035	next_3035	CanAcceptMenu_3035	UncompleteMenu_3035	CompleteMenu_3035					1	0	1				
3036		贰 奇门遁甲3		s951301	6			48				1												1		task\clone021\task3036.lua	title_3036	context_3036	context_3036;menu_3036|target_3036;task_menu_accept_3036	complete_3036	uncom_3036	target_3036	task_TrackInfo_3036	next_3036	CanAcceptMenu_3036	UncompleteMenu_3036	CompleteMenu_3036					1	0	1				
3037		贰 奇门遁甲4		s951301	6			48				1												1		task\clone021\task3037.lua	title_3037	context_3037	context_3037;menu_3037|target_3037;task_menu_accept_3037	complete_3037	uncom_3037	target_3037	task_TrackInfo_3037	next_3037	CanAcceptMenu_3037	UncompleteMenu_3037	CompleteMenu_3037					1	0	1				
3038		贰 奇门遁甲5		s951301	6			48				1														task\clone021\task3038.lua	title_3038	context_3038	context_3038;menu_3038|target_3038;task_menu_accept_3038	complete_3038	uncom_3038	target_3038	task_TrackInfo_3038	next_3038	CanAcceptMenu_3038	UncompleteMenu_3038	CompleteMenu_3038					1	0	1				
3039		贰 奇门遁甲6		s951301	6			48				1												1		task\clone021\task3039.lua	title_3039	context_3039	context_3039;menu_3039|target_3039;task_menu_accept_3039	complete_3039	uncom_3039	target_3039	task_TrackInfo_3039	next_3039	CanAcceptMenu_3039	UncompleteMenu_3039	CompleteMenu_3039					1	0	1				
3040		贰 奇门遁甲7		s951301	6			48				1												1		task\clone021\task3040.lua	title_3040	context_3040	context_3040;menu_3040|target_3040;task_menu_accept_3040	complete_3040	uncom_3040	target_3040	task_TrackInfo_3040	next_3040	CanAcceptMenu_3040	UncompleteMenu_3040	CompleteMenu_3040					1	0	1				
3041		贰 奇门遁甲8		s951301	6			48				1												1		task\clone021\task3041.lua	title_3041	context_3041	context_3041;menu_3041|target_3041;task_menu_accept_3041	complete_3041	uncom_3041	target_3041	task_TrackInfo_3041	next_3041	CanAcceptMenu_3041	UncompleteMenu_3041	CompleteMenu_3041					1	0	1				
3042		贰 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3042.lua	title_3042	context_3042	context_3042;menu_3042|target_3042;task_menu_accept_3042	complete_3042	uncom_3042	target_3042	task_TrackInfo_3042	next_3042	CanAcceptMenu_3042	UncompleteMenu_3042	CompleteMenu_3042					1	0	1				
3043		叁 奇门遁甲1		s951301	6			48				1												1		task\clone021\task3043.lua	title_3043	context_3043	context_3043;menu_3043|target_3043;task_menu_accept_3043	complete_3043	uncom_3043	target_3043	task_TrackInfo_3043	next_3043	CanAcceptMenu_3043	UncompleteMenu_3043	CompleteMenu_3043					1	0	1				
3044		叁 奇门遁甲2		s951301	6			48				1												1		task\clone021\task3044.lua	title_3044	context_3044	context_3044;menu_3044|target_3044;task_menu_accept_3044	complete_3044	uncom_3044	target_3044	task_TrackInfo_3044	next_3044	CanAcceptMenu_3044	UncompleteMenu_3044	CompleteMenu_3044					1	0	1				
3045		叁 奇门遁甲3		s951301	6			48				1												1		task\clone021\task3045.lua	title_3045	context_3045	context_3045;menu_3045|target_3045;task_menu_accept_3045	complete_3045	uncom_3045	target_3045	task_TrackInfo_3045	next_3045	CanAcceptMenu_3045	UncompleteMenu_3045	CompleteMenu_3045					1	0	1				
3046		叁 奇门遁甲4		s951301	6			48				1												1		task\clone021\task3046.lua	title_3046	context_3046	context_3046;menu_3046|target_3046;task_menu_accept_3046	complete_3046	uncom_3046	target_3046	task_TrackInfo_3046	next_3046	CanAcceptMenu_3046	UncompleteMenu_3046	CompleteMenu_3046					1	0	1				
3047		叁 奇门遁甲5		s951301	6			48				1														task\clone021\task3047.lua	title_3047	context_3047	context_3047;menu_3047|target_3047;task_menu_accept_3047	complete_3047	uncom_3047	target_3047	task_TrackInfo_3047	next_3047	CanAcceptMenu_3047	UncompleteMenu_3047	CompleteMenu_3047					1	0	1				
3048		叁 奇门遁甲6		s951301	6			48				1												1		task\clone021\task3048.lua	title_3048	context_3048	context_3048;menu_3048|target_3048;task_menu_accept_3048	complete_3048	uncom_3048	target_3048	task_TrackInfo_3048	next_3048	CanAcceptMenu_3048	UncompleteMenu_3048	CompleteMenu_3048					1	0	1				
3049		叁 奇门遁甲7		s951301	6			48				1												1		task\clone021\task3049.lua	title_3049	context_3049	context_3049;menu_3049|target_3049;task_menu_accept_3049	complete_3049	uncom_3049	target_3049	task_TrackInfo_3049	next_3049	CanAcceptMenu_3049	UncompleteMenu_3049	CompleteMenu_3049					1	0	1				
3050		叁 奇门遁甲8		s951301	6			48				1												1		task\clone021\task3050.lua	title_3050	context_3050	context_3050;menu_3050|target_3050;task_menu_accept_3050	complete_3050	uncom_3050	target_3050	task_TrackInfo_3050	next_3050	CanAcceptMenu_3050	UncompleteMenu_3050	CompleteMenu_3050					1	0	1				
3051		叁 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3051.lua	title_3051	context_3051	context_3051;menu_3051|target_3051;task_menu_accept_3051	complete_3051	uncom_3051	target_3051	task_TrackInfo_3051	next_3051	CanAcceptMenu_3051	UncompleteMenu_3051	CompleteMenu_3051					1	0	1				
3052		肆 奇门遁甲1		s951301	6			48				1												1		task\clone021\task3052.lua	title_3052	context_3052	context_3052;menu_3052|target_3052;task_menu_accept_3052	complete_3052	uncom_3052	target_3052	task_TrackInfo_3052	next_3052	CanAcceptMenu_3052	UncompleteMenu_3052	CompleteMenu_3052					1	0	1				
3053		肆 奇门遁甲2		s951301	6			48				1												1		task\clone021\task3053.lua	title_3053	context_3053	context_3053;menu_3053|target_3053;task_menu_accept_3053	complete_3053	uncom_3053	target_3053	task_TrackInfo_3053	next_3053	CanAcceptMenu_3053	UncompleteMenu_3053	CompleteMenu_3053					1	0	1				
3054		肆 奇门遁甲3		s951301	6			48				1												1		task\clone021\task3054.lua	title_3054	context_3054	context_3054;menu_3054|target_3054;task_menu_accept_3054	complete_3054	uncom_3054	target_3054	task_TrackInfo_3054	next_3054	CanAcceptMenu_3054	UncompleteMenu_3054	CompleteMenu_3054					1	0	1				
3055		肆 奇门遁甲4		s951301	6			48				1												1		task\clone021\task3055.lua	title_3055	context_3055	context_3055;menu_3055|target_3055;task_menu_accept_3055	complete_3055	uncom_3055	target_3055	task_TrackInfo_3055	next_3055	CanAcceptMenu_3055	UncompleteMenu_3055	CompleteMenu_3055					1	0	1				
3056		肆 奇门遁甲5		s951301	6			48				1														task\clone021\task3056.lua	title_3056	context_3056	context_3056;menu_3056|target_3056;task_menu_accept_3056	complete_3056	uncom_3056	target_3056	task_TrackInfo_3056	next_3056	CanAcceptMenu_3056	UncompleteMenu_3056	CompleteMenu_3056					1	0	1				
3057		肆 奇门遁甲6		s951301	6			48				1												1		task\clone021\task3057.lua	title_3057	context_3057	context_3057;menu_3057|target_3057;task_menu_accept_3057	complete_3057	uncom_3057	target_3057	task_TrackInfo_3057	next_3057	CanAcceptMenu_3057	UncompleteMenu_3057	CompleteMenu_3057					1	0	1				
3058		肆 奇门遁甲7		s951301	6			48				1												1		task\clone021\task3058.lua	title_3058	context_3058	context_3058;menu_3058|target_3058;task_menu_accept_3058	complete_3058	uncom_3058	target_3058	task_TrackInfo_3058	next_3058	CanAcceptMenu_3058	UncompleteMenu_3058	CompleteMenu_3058					1	0	1				
3059		肆 奇门遁甲8		s951301	6			48				1												1		task\clone021\task3059.lua	title_3059	context_3059	context_3059;menu_3059|target_3059;task_menu_accept_3059	complete_3059	uncom_3059	target_3059	task_TrackInfo_3059	next_3059	CanAcceptMenu_3059	UncompleteMenu_3059	CompleteMenu_3059					1	0	1				
3060		肆 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3060.lua	title_3060	context_3060	context_3060;menu_3060|target_3060;task_menu_accept_3060	complete_3060	uncom_3060	target_3060	task_TrackInfo_3060	next_3060	CanAcceptMenu_3060	UncompleteMenu_3060	CompleteMenu_3060					1	0	1				
3061		壹 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3061.lua	title_3061	context_3061	context_3061;menu_3061|target_3061;task_menu_accept_3061	complete_3061	uncom_3061	target_3061	task_TrackInfo_3061	next_3061	CanAcceptMenu_3061	UncompleteMenu_3061	CompleteMenu_3061					1	0	1				
3062		贰 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3062.lua	title_3062	context_3062	context_3062;menu_3062|target_3062;task_menu_accept_3062	complete_3062	uncom_3062	target_3062	task_TrackInfo_3062	next_3062	CanAcceptMenu_3062	UncompleteMenu_3062	CompleteMenu_3062					1	0	1				
3063		叁 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3063.lua	title_3063	context_3063	context_3063;menu_3063|target_3063;task_menu_accept_3063	complete_3063	uncom_3063	target_3063	task_TrackInfo_3063	next_3063	CanAcceptMenu_3063	UncompleteMenu_3063	CompleteMenu_3063					1	0	1				
3064		肆 奇门遁甲9		s951301	6			48				1												1		task\clone021\task3064.lua	title_3064	context_3064	context_3064;menu_3064|target_3064;task_menu_accept_3064	complete_3064	uncom_3064	target_3064	task_TrackInfo_3064	next_3064	CanAcceptMenu_3064	UncompleteMenu_3064	CompleteMenu_3064					1	0	1				
3065				s951301	6	FuncNpc00003	FunnpcClone021003	48	1	16								9818	9080						SubmitNpcEx_3065		title_3065	context_3065	context_3065;menu_3065|target_3065;task_menu_accept_3065	complete_3065;submit_3065		target_3065		next_3065	CanAcceptMenu_3065		CompleteMenu_3065					0	0	0				
3066				s951301	6	WorldNpc02201	FunnpcClone021003	48	9	16								9789	9080						SubmitNpcEx_3066		title_3066	context_3066	context_3066;menu_3066|target_3066;task_menu_accept_3066	complete_3066;submit_3066		target_3066		next_3066	CanAcceptMenu_3066		CompleteMenu_3066					1	0		0	0		
3067				s951301	6	WorldNpc02604	FunnpcClone021003	48	10	16								9790	9080						SubmitNpcEx_3067		title_3067	context_3067	context_3067;menu_3067|target_3067;task_menu_accept_3067	complete_3067;submit_3067		target_3067		next_3067	CanAcceptMenu_3067		CompleteMenu_3067					0	0	0	0	0		
3068				s951301	6	WorldNpc04405	FunnpcClone021003	48	11	16								9791	9080						SubmitNpcEx_3068		title_3068	context_3068	context_3068;menu_3068|target_3068;task_menu_accept_3068	complete_3068;submit_3068		target_3068		next_3068	CanAcceptMenu_3068		CompleteMenu_3068					0	0	0	0	0		
3069				s951301	6	WorldNpc00212	FunnpcClone021003	48	12	16								9792	9080						SubmitNpcEx_3069		title_3069	context_3069	context_3069;menu_3069|target_3069;task_menu_accept_3069	complete_3069;submit_3069		target_3069		next_3069	CanAcceptMenu_3069		CompleteMenu_3069					0	0	0	0	0		
2020			【1/4】	s950102	8		funnpcclone001102	204	14	9				2021											SubmitNpcEx_2020		title_2020	context_2020	accept_2020_1;menu_2020_1	complete_2020;submit_2020		target_2020					CompleteMenu_2020					1	0	2	1	9999		
2021			【2/4】	s950102	8	funnpcclone001102	funnpcclone001102	204	9	9			2020	2022											SubmitNpcEx_2021		title_2021	context_2021	accept_2021_1;menu_2021_1	complete_2021;submit_2021		target_2021					CompleteMenu_2021					1	0	2	1	9999		
2022			【3/4】	s950102	8	funnpcclone001102		204	9	9		1	2021														title_2022	context_2022	accept_2022_1;menu_2022_1			target_2022										1	0	2	1	9999		
2023			【4/4】	s950102	8	funnpcclone001109	funnpcclone001109	204	204	204								10816							SubmitNpcEx_2023		title_2023	context_2023	accept_2023_1;menu_2023_1	complete_2023;submit_2023		target_2023										1	0	2	1	9999		
2024			【1/4】	s950102	8		funnpcclone001105	204	14	9				2025											SubmitNpcEx_2024		title_2024	context_2024	accept_2024_1;menu_2024_1	complete_2024;submit_2024		target_2024					CompleteMenu_2024					1	0	2	1	9999		
2025			【2/4】	s950102	8	funnpcclone001105	funnpcclone001105	204	9	9			2024	2026													title_2025	context_2025	accept_2025_1;menu_2025_1	complete_2025;submit_2025		target_2025					CompleteMenu_2025					1	0	2	1	9999		
2026			【3/4】	s950102	8	funnpcclone001105		204	9	9		1	2025														title_2026	context_2026	accept_2026_1;menu_2026_1			target_2026										1	0	2	1	9999		
2027			【4/4】	s950102	8	funnpcclone001109	funnpcclone001109	204	204	204								10817							SubmitNpcEx_2027		title_2027	context_2027	accept_2027_1;menu_2027_1	complete_2027;submit_2027		target_2027										1	0	2	1	9999		
2028			【1/4】	s950102	8		funnpcclone001106	204	14	9				2029											SubmitNpcEx_2028		title_2028	context_2028	accept_2028_1;menu_2028_1	complete_2028;submit_2028		target_2028					CompleteMenu_2028					1	0	2	1	9999		
2029			【2/4】	s950102	8	funnpcclone001106	funnpcclone001106	204	9	9			2028	2030													title_2029	context_2029	accept_2029_1;menu_2029_1	complete_2029;submit_2029		target_2029					CompleteMenu_2029					1	0	2	1	9999		
2030			【3/4】	s950102	8	funnpcclone001106	funnpcclone001106	204	9	9			2029														title_2030	context_2030	accept_2030_1;menu_2030_1	complete_2030;submit_2030		target_2030					CompleteMenu_2030					1	0	2	1	9999		
2031			【4/4】	s950102	8	funnpcclone001109	funnpcclone001109	204	204	204								10818							SubmitNpcEx_2031		title_2031	context_2031	accept_2031_1;menu_2031_1	complete_2031;submit_2031		target_2031										1	0	2	1	9999		
