STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
942				s960102	3		JobYanYZ011		3	3																	title_942	context_942	accept_942_1;menu_942_1	complete_942;submit_942		target_942		next_942	CanAcceptMenu_942		CompleteMenu_942					1	0	0						
943				s960102	3		JobYanYZ012		3	3																	title_943	context_943	accept_943_1;menu_943_1	complete_943;submit_943		target_943		next_943	CanAcceptMenu_943		CompleteMenu_943					1	0	0						
944				s960102	3		JobYanYZ013		3	3																	title_944	context_944	accept_944_1;menu_944_1	complete_944;submit_944		target_944		next_944	CanAcceptMenu_944		CompleteMenu_944					1	0	0						
945				s960102	3		JobYanYZ014		3	3																	title_945	context_945	accept_945_1;menu_945_1	complete_945;submit_945		target_945		next_945	CanAcceptMenu_945		CompleteMenu_945					1	0	0						
946				s960102	3		JobYanYZ015		3	3																	title_946	context_946	accept_946_1;menu_946_1	complete_946;submit_946		target_946		next_946	CanAcceptMenu_946		CompleteMenu_946					1	0	0						
947				s960102	3		JobYanYZ017		3	3																	title_947	context_947	accept_947_1;menu_947_1	complete_947;submit_947		target_947		next_947	CanAcceptMenu_947		CompleteMenu_947					1	0	0						
948				s960102	3		JobYanYZ016		3	3																	title_948	context_948	accept_948_1;menu_948_1	complete_948;submit_948		target_948		next_948	CanAcceptMenu_948		CompleteMenu_948					1	0	0						
964				s960102	3		JobMoHZ001		4	4																	title_964	context_964	accept_964_1;menu_964_1	complete_964;submit_964		target_964		next_964	CanAcceptMenu_964		CompleteMenu_964					1	0	0						
965				s960102	3		JobMoHZ002		4	4																	title_965	context_965	accept_965_1;menu_965_1	complete_965;submit_965		target_965		next_965	CanAcceptMenu_965		CompleteMenu_965					1	0	0						
966				s960102	3		JobMoHZ003		4	4																	title_966	context_966	accept_966_1;menu_966_1	complete_966;submit_966		target_966		next_966	CanAcceptMenu_966		CompleteMenu_966					1	0	0						
967				s960102	3		JobMoHZ004		4	4																	title_967	context_967	accept_967_1;menu_967_1	complete_967;submit_967		target_967		next_967	CanAcceptMenu_967		CompleteMenu_967					1	0	0						
968				s960102	3		JobMoHZ005		4	4																	title_968	context_968	accept_968_1;menu_968_1	complete_968;submit_968		target_968		next_968	CanAcceptMenu_968		CompleteMenu_968					1	0	0						
969				s960102	3		JobMoHZ006		4	4																	title_969	context_969	accept_969_1;menu_969_1	complete_969;submit_969		target_969		next_969	CanAcceptMenu_969		CompleteMenu_969					1	0	0						
970				s960102	3		JobMoHZ007		4	4																	title_970	context_970	accept_970_1;menu_970_1	complete_970;submit_970		target_970		next_970	CanAcceptMenu_970		CompleteMenu_970					1	0	0						
971				s960102	3		JobMoHZ008		4	4																	title_971	context_971	accept_971_1;menu_971_1	complete_971;submit_971		target_971		next_971	CanAcceptMenu_971		CompleteMenu_971					1	0	0						
972				s960102	3		JobMoHZ009		4	4																	title_972	context_972	accept_972_1;menu_972_1	complete_972;submit_972		target_972		next_972	CanAcceptMenu_972		CompleteMenu_972					1	0	0						
973				s960102	3		JobMoHZ010		4	4																	title_973	context_973	accept_973_1;menu_973_1	complete_973;submit_973		target_973		next_973	CanAcceptMenu_973		CompleteMenu_973					1	0	0						
974				s960102	3		JobMoHZ011		4	4																	title_974	context_974	accept_974_1;menu_974_1	complete_974;submit_974		target_974		next_974	CanAcceptMenu_974		CompleteMenu_974					1	0	0						
975				s960102	3		JobMoHZ012		4	4																	title_975	context_975	accept_975_1;menu_975_1	complete_975;submit_975		target_975		next_975	CanAcceptMenu_975		CompleteMenu_975					1	0	0						
976				s960102	3		JobMoHZ013		4	4																	title_976	context_976	accept_976_1;menu_976_1	complete_976;submit_976		target_976		next_976	CanAcceptMenu_976		CompleteMenu_976					1	0	0						
977				s960102	3		JobMoHZ014		4	4																	title_977	context_977	accept_977_1;menu_977_1	complete_977;submit_977		target_977		next_977	CanAcceptMenu_977		CompleteMenu_977					1	0	0						
978				s960102	3		JobMoHZ015		4	4																	title_978	context_978	accept_978_1;menu_978_1	complete_978;submit_978		target_978		next_978	CanAcceptMenu_978		CompleteMenu_978					1	0	0						
979				s960102	3		JobMoHZ017		4	4																	title_979	context_979	accept_979_1;menu_979_1	complete_979;submit_979		target_979		next_979	CanAcceptMenu_979		CompleteMenu_979					1	0	0						
980				s960102	3		JobMoHZ016		4	4																	title_980	context_980	accept_980_1;menu_980_1	complete_980;submit_980		target_980		next_980	CanAcceptMenu_980		CompleteMenu_980					1	0	0						
981				s960102	3		JobChengD001		17	17																	title_981	context_981	accept_981_1;menu_981_1	complete_981;submit_981		target_981		next_981	CanAcceptMenu_981		CompleteMenu_981					1	0	0						
982				s960102	3		JobChengD002		17	17																	title_982	context_982	accept_982_1;menu_982_1	complete_982;submit_982		target_982		next_982	CanAcceptMenu_982		CompleteMenu_982					1	0	0						
983				s960102	3		JobChengD003		17	17																	title_983	context_983	accept_983_1;menu_983_1	complete_983;submit_983		target_983		next_983	CanAcceptMenu_983		CompleteMenu_983					1	0	0						
984				s960102	3		JobChengD004		17	17																	title_984	context_984	accept_984_1;menu_984_1	complete_984;submit_984		target_984		next_984	CanAcceptMenu_984		CompleteMenu_984					1	0	0						
985				s960102	3		JobChengD005		17	17																	title_985	context_985	accept_985_1;menu_985_1	complete_985;submit_985		target_985		next_985	CanAcceptMenu_985		CompleteMenu_985					1	0	0						
986				s960102	3		JobChengD006		17	17																	title_986	context_986	accept_986_1;menu_986_1	complete_986;submit_986		target_986		next_986	CanAcceptMenu_986		CompleteMenu_986					1	0	0						
987				s960102	3		JobChengD007		17	17																	title_987	context_987	accept_987_1;menu_987_1	complete_987;submit_987		target_987		next_987	CanAcceptMenu_987		CompleteMenu_987					1	0	0						
988				s960102	3		JobChengD008		17	17																	title_988	context_988	accept_988_1;menu_988_1	complete_988;submit_988		target_988		next_988	CanAcceptMenu_988		CompleteMenu_988					1	0	0						
989				s960102	3		JobChengD009		17	17																	title_989	context_989	accept_989_1;menu_989_1	complete_989;submit_989		target_989		next_989	CanAcceptMenu_989		CompleteMenu_989					1	0	0						
990				s960102	3		JobChengD010		17	17																	title_990	context_990	accept_990_1;menu_990_1	complete_990;submit_990		target_990		next_990	CanAcceptMenu_990		CompleteMenu_990					1	0	0						
991				s960102	3		JobChengD011		17	17																	title_991	context_991	accept_991_1;menu_991_1	complete_991;submit_991		target_991		next_991	CanAcceptMenu_991		CompleteMenu_991					1	0	0						
992				s960102	3		JobChengD012		17	17																	title_992	context_992	accept_992_1;menu_992_1	complete_992;submit_992		target_992		next_992	CanAcceptMenu_992		CompleteMenu_992					1	0	0						
993				s960102	3		JobChengD013		17	17																	title_993	context_993	accept_993_1;menu_993_1	complete_993;submit_993		target_993		next_993	CanAcceptMenu_993		CompleteMenu_993					1	0	0						
994				s960102	3		JobChengD014		17	17																	title_994	context_994	accept_994_1;menu_994_1	complete_994;submit_994		target_994		next_994	CanAcceptMenu_994		CompleteMenu_994					1	0	0						
995				s960102	3		JobChengD015		17	17																	title_995	context_995	accept_995_1;menu_995_1	complete_995;submit_995		target_995		next_995	CanAcceptMenu_995		CompleteMenu_995					1	0	0						
996				s960102	3		JobChengD017		17	17																	title_996	context_996	accept_996_1;menu_996_1	complete_996;submit_996		target_996		next_996	CanAcceptMenu_996		CompleteMenu_996					1	0	0						
997				s960102	3		JobChengD016		17	17																	title_997	context_997	accept_997_1;menu_997_1	complete_997;submit_997		target_997		next_997	CanAcceptMenu_997		CompleteMenu_997					1	0	0						
883				s960102	3		JobERG001		2	2																	title_883	context_883	accept_883_1;menu_883_1	complete_883;submit_883		target_883		next_883	CanAcceptMenu_883		CompleteMenu_883					1	0	0						
884				s960102	3		JobERG002		2	2																	title_884	context_884	accept_884_1;menu_884_1	complete_883;submit_884		target_884		next_884	CanAcceptMenu_884		CompleteMenu_884					1	0	0						
885				s960102	3		JobERG003		2	2																	title_885	context_885	accept_885_1;menu_885_1	complete_883;submit_885		target_885		next_885	CanAcceptMenu_885		CompleteMenu_885					1	0	0						
886				s960102	3		JobERG004		2	2																	title_886	context_886	accept_886_1;menu_886_1	complete_883;submit_886		target_886		next_886	CanAcceptMenu_886		CompleteMenu_886					1	0	0						
887				s960102	3		JobERG005		2	2																	title_887	context_887	accept_887_1;menu_887_1	complete_883;submit_887		target_887		next_887	CanAcceptMenu_887		CompleteMenu_887					1	0	0						
888				s960102	3		JobERG006		2	2																	title_888	context_888	accept_888_1;menu_888_1	complete_883;submit_888		target_888		next_888	CanAcceptMenu_888		CompleteMenu_888					1	0	0						
889				s960102	3		JobERG007		2	2																	title_889	context_889	accept_889_1;menu_889_1	complete_883;submit_889		target_889		next_889	CanAcceptMenu_889		CompleteMenu_889					1	0	0						
890				s960102	3		JobERG008		2	2																	title_890	context_890	accept_890_1;menu_890_1	complete_883;submit_890		target_890		next_890	CanAcceptMenu_890		CompleteMenu_890					1	0	0						
891				s960102	3		JobERG009		2	2																	title_891	context_891	accept_891_1;menu_891_1	complete_883;submit_891		target_891		next_891	CanAcceptMenu_891		CompleteMenu_891					1	0	0						
892				s960102	3		JobERG010		2	2																	title_892	context_892	accept_892_1;menu_892_1	complete_883;submit_892		target_892		next_892	CanAcceptMenu_892		CompleteMenu_892					1	0	0						
893				s960102	3		JobERG011		2	2																	title_893	context_893	accept_893_1;menu_893_1	complete_883;submit_893		target_893		next_893	CanAcceptMenu_893		CompleteMenu_893					1	0	0						
894				s960102	3		JobERG012		2	2																	title_894	context_894	accept_894_1;menu_894_1	complete_883;submit_894		target_894		next_894	CanAcceptMenu_894		CompleteMenu_894					1	0	0						
895				s960102	3		JobERG013		2	2																	title_895	context_895	accept_895_1;menu_895_1	complete_883;submit_895		target_895		next_895	CanAcceptMenu_895		CompleteMenu_895					1	0	0						
896				s960102	3		JobERG014		2	2																	title_896	context_896	accept_896_1;menu_896_1	complete_883;submit_896		target_896		next_896	CanAcceptMenu_896		CompleteMenu_896					1	0	0						
897				s960102	3		JobERG015		2	2																	title_897	context_897	accept_897_1;menu_897_1	complete_883;submit_897		target_897		next_897	CanAcceptMenu_897		CompleteMenu_897					1	0	0						
898				s960102	3		JobERG017		2	2																	title_898	context_898	accept_898_1;menu_898_1	complete_883;submit_898		target_898		next_898	CanAcceptMenu_898		CompleteMenu_898					1	0	0						
899				s960102	3		JobERG016		2	2																	title_899	context_899	accept_899_1;menu_899_1	complete_883;submit_899		target_899		next_899	CanAcceptMenu_899		CompleteMenu_899					1	0	0						
27550				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113081							SubmitNpcEx_27550		title_27550	context_27550	accept_27550_1;menu_27550_1	complete_27550;submit_27550		target_27550		next_27550	CanAcceptMenu_27550		CompleteMenu_27550					1	0	1	1	5				
27551				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113082							SubmitNpcEx_27551		title_27551	context_27551	accept_27551_1;menu_27551_1	complete_27551;submit_27551		target_27551		next_27551	CanAcceptMenu_27551		CompleteMenu_27551					1	0	1	1	5				
27552				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113083							SubmitNpcEx_27552		title_27552	context_27552	accept_27552_1;menu_27552_1	complete_27552;submit_27552		target_27552		next_27552	CanAcceptMenu_27552		CompleteMenu_27552					1	0	1	1	5				
27553				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113084							SubmitNpcEx_27553		title_27553	context_27553	accept_27553_1;menu_27553_1	complete_27553;submit_27553		target_27553		next_27553	CanAcceptMenu_27553		CompleteMenu_27553					1	0	1	1	5				
27554				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113085							SubmitNpcEx_27554		title_27554	context_27554	accept_27554_1;menu_27554_1	complete_27554;submit_27554		target_27554		next_27554	CanAcceptMenu_27554		CompleteMenu_27554					1	0	1	1	5				
27555				s960201	5	npc_hwcy_mxm06	npc_hwcy_mxm06		633	633															SubmitNpcEx_27555		title_27555	context_27555	accept_27555_1;menu_27555_1	complete_27555;submit_27555		target_27555		next_27555	CanAcceptMenu_27555		CompleteMenu_27555					1	0	1	1	1				
27556				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113086							SubmitNpcEx_27556		title_27556	context_27556	accept_27556_1;menu_27556_1	complete_27556;submit_27556		target_27556		next_27556	CanAcceptMenu_27556		CompleteMenu_27556					1	0	1	1	5				
27557				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113087							SubmitNpcEx_27557		title_27557	context_27557	accept_27557_1;menu_27557_1	complete_27557;submit_27557		target_27557		next_27557	CanAcceptMenu_27557		CompleteMenu_27557					1	0	1	1	5				
27558				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113088							SubmitNpcEx_27558		title_27558	context_27558	accept_27558_1;menu_27558_1	complete_27558;submit_27558		target_27558		next_27558	CanAcceptMenu_27558		CompleteMenu_27558					1	0	1	1	5				
27559				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113089							SubmitNpcEx_27559		title_27559	context_27559	accept_27559_1;menu_27559_1	complete_27559;submit_27559		target_27559		next_27559	CanAcceptMenu_27559		CompleteMenu_27559					1	0	1	1	5				
27560				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113090							SubmitNpcEx_27560		title_27560	context_27560	accept_27560_1;menu_27560_1	complete_27560;submit_27560		target_27560		next_27560	CanAcceptMenu_27560		CompleteMenu_27560					1	0	1	1	5				
27561				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113091							SubmitNpcEx_27561		title_27561	context_27561	accept_27561_1;menu_27561_1	complete_27561;submit_27561		target_27561		next_27561	CanAcceptMenu_27561		CompleteMenu_27561					1	0	1	1	5				
27562				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113092							SubmitNpcEx_27562		title_27562	context_27562	accept_27562_1;menu_27562_1	complete_27562;submit_27562		target_27562		next_27562	CanAcceptMenu_27562		CompleteMenu_27562					1	0	1	1	5				
27563				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113093							SubmitNpcEx_27563		title_27563	context_27563	accept_27563_1;menu_27563_1	complete_27563;submit_27563		target_27563		next_27563	CanAcceptMenu_27563		CompleteMenu_27563					1	0	1	1	5				
27564				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113094							SubmitNpcEx_27564		title_27564	context_27564	accept_27564_1;menu_27564_1	complete_27564;submit_27564		target_27564		next_27564	CanAcceptMenu_27564		CompleteMenu_27564					1	0	1	1	5				
27565				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113095							SubmitNpcEx_27565		title_27565	context_27565	accept_27565_1;menu_27565_1	complete_27565;submit_27565		target_27565		next_27565	CanAcceptMenu_27565		CompleteMenu_27565					1	0	1	1	5				
27566				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								113096							SubmitNpcEx_27566		title_27566	context_27566	accept_27566_1;menu_27566_1	complete_27566;submit_27566		target_27566		next_27566	CanAcceptMenu_27566		CompleteMenu_27566					1	0	1	1	5				
27567				s960201	5				633	633		1										43063			SubmitNpcEx_27567		title_27567	context_27567		complete_27567;submit_27567		target_27567		next_27567			CompleteMenu_27567					0	0	1	15	999				
27568				s960201	5	funnpc_lxxz_xu_020	lxrwnpc_001		633	633								113059							SubmitNpcEx_27568		title_27568	context_27568	accept_27568_1;menu_27568_1	complete_27568;submit_27568		target_27568		next_27568	CanAcceptMenu_27568		CompleteMenu_27568					1	0	0						
27569				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								116217							SubmitNpcEx_27569		title_27569	context_27569	accept_27569_1;menu_27569_1	complete_27569;submit_27569		target_27569		next_27569	CanAcceptMenu_27569		CompleteMenu_27569					1	0	1	1	5				
27570				s960201	5	funnpc_lxxz_xu_001	funnpc_lxxz_xu_001		633	633								117384							SubmitNpcEx_27570		title_27570	context_27570	accept_27570_1;menu_27570_1	complete_27570;submit_27570		target_27570		next_27570	CanAcceptMenu_27570		CompleteMenu_27570					1	0	1	1	5				
