STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
48405	暗藏杀机		s120903	4	WorldNpc03811	WorldNpc03810	8	8			48404	48406		3174								title_48405	context_48405	context_48405;menu_48405	complete_48405;submit_48405	uncom_48405	target_48405	task_TrackInfo_48405	next_48405	CanAcceptMenu_48405	UncompleteMenu_48405	CompleteMenu_48405					0	1	0	0	0				repute_jianghu|60418383	
48406	暗藏杀机		s120903	4	WorldNpc03810	WorldNpc03812	8	8			48405	48407		3174								title_48406	context_48406	context_48406;menu_48406	complete_48406;submit_48406	uncom_48406	target_48406	task_TrackInfo_48406	next_48406	CanAcceptMenu_48406	UncompleteMenu_48406	CompleteMenu_48406					0	1	0	0	0				repute_jianghu|60418383	
48407	暗藏杀机		s120903	4	WorldNpc03812	WorldNpc04711	8	11			48406	48411		3174								title_48407	context_48407	context_48407;menu_48407	complete_48407;submit_48407	uncom_48407	target_48407	task_TrackInfo_48407	next_48407	CanAcceptMenu_48407	UncompleteMenu_48407	CompleteMenu_48407					0	1	0	0	0				repute_jianghu|60418383	
48411	原形毕露		s120904	4	WorldNpc04711	WorldNpc04711	11	11			48407	48412		3174								title_48411	context_48411	context_48411;menu_48411	complete_48411;submit_48411	uncom_48411	target_48411	task_TrackInfo_48411	next_48411	CanAcceptMenu_48411	UncompleteMenu_48411	CompleteMenu_48411					0	1	0	0	0				repute_jianghu|60418383	
48412	原形毕露		s120904	4	WorldNpc04711	WorldNpc03825	11	8			48411	48414		3174								title_48412	context_48412	context_48412;menu_48412	complete_48412;submit_48412	uncom_48412	target_48412	task_TrackInfo_48412	next_48412	CanAcceptMenu_48412	UncompleteMenu_48412	CompleteMenu_48412					0	1	0	0	0				repute_jianghu|60418383	
48414	原形毕露		s120904	4	WorldNpc03825	WorldNpc03825	8	8			48412	48415		3174								title_48414	context_48414	context_48414;menu_48414	complete_48414;submit_48414	uncom_48414	target_48414	task_TrackInfo_48414	next_48414	CanAcceptMenu_48414	UncompleteMenu_48414	CompleteMenu_48414					0	1	0	0	0				repute_jianghu|60418383	
48415	原形毕露		s120904	4	WorldNpc03825	EventNpc48415	8	8	48418	1	48414	48418		3174			7079					title_48415	context_48415	context_48415;menu_48415	complete_48415;submit_48415	uncom_48415	target_48415	task_TrackInfo_48415	next_48415	CanAcceptMenu_48415	UncompleteMenu_48415	CompleteMenu_48415					0	1	0	0	0				repute_jianghu|60418383	
48418	原形毕露		s120904	4		WorldNpc03817	8	8			48415	48419		3174								title_48418	context_48418	context_48418;menu_48418	complete_48418;submit_48418	uncom_48418	target_48418	task_TrackInfo_48418	next_48418	CanAcceptMenu_48418	UncompleteMenu_48418	CompleteMenu_48418					0	1	0	0	0				repute_jianghu|60418383	
48419	原形毕露		s120904	4	WorldNpc03817	WorldNpc03816	8	8			48418	48420		3174								title_48419	context_48419	context_48419;menu_48419	complete_48419;submit_48419	uncom_48419	target_48419	task_TrackInfo_48419	next_48419	CanAcceptMenu_48419	UncompleteMenu_48419	CompleteMenu_48419					0	1	0	0	0				repute_jianghu|60418383	
48420	虎丘之行		s121001	4	WorldNpc03816	WorldNpc01299	8	14			48419	48421		3174								title_48420	context_48420	context_48420;menu_48420	complete_48420;submit_48420	uncom_48420	target_48420	task_TrackInfo_48420	next_48420	CanAcceptMenu_48420	UncompleteMenu_48420	CompleteMenu_48420					0	1	0	0	0				repute_jianghu|60418383	
48421	虎丘之行		s121001	4	WorldNpc01299	WorldNpc01300	14	14			48420	48422		3174								title_48421	context_48421	context_48421;menu_48421	complete_48421;submit_48421	uncom_48421	target_48421	task_TrackInfo_48421	next_48421	CanAcceptMenu_48421	UncompleteMenu_48421	CompleteMenu_48421					0	1	0	0	0				repute_jianghu|60418383	
48422	虎丘之行		s121001	4	WorldNpc01300	WorldNpc01289	14	14			48421	48423		3174								title_48422	context_48422	context_48422;menu_48422	complete_48422;submit_48422	uncom_48422	target_48422	task_TrackInfo_48422	next_48422	CanAcceptMenu_48422	UncompleteMenu_48422	CompleteMenu_48422					0	1	0	0	0				repute_jianghu|60418383	
48423	虎丘之行		s121001	4	WorldNpc01289	WorldNpc01300	14	14			48422	48424		3174								title_48423	context_48423	context_48423;menu_48423	complete_48423;submit_48423	uncom_48423	target_48423	task_TrackInfo_48423	next_48423	CanAcceptMenu_48423	UncompleteMenu_48423	CompleteMenu_48423					0	1	0	0	0				repute_jianghu|60418383	
48424	神秘僧人		s121002	4	WorldNpc01300	WorldNpc01293	14	14			48423	48425		3174								title_48424	context_48424	context_48424;menu_48424	complete_48424;submit_48424	uncom_48424	target_48424	task_TrackInfo_48424	next_48424	CanAcceptMenu_48424	UncompleteMenu_48424	CompleteMenu_48424					0	1	0	0	0				repute_jianghu|60418383	
48425	神秘僧人		s121002	4	WorldNpc01293	WorldNpc01293	14	14			48424	48426		3174								title_48425	context_48425	context_48425;menu_48425	complete_48425;submit_48425	uncom_48425	target_48425	task_TrackInfo_48425	next_48425	CanAcceptMenu_48425	UncompleteMenu_48425	CompleteMenu_48425					0	1	0	0	0				repute_jianghu|60418383	
48426	神秘僧人		s121002	4	WorldNpc01293	WorldNpc01293	14	14			48425	48427		3174								title_48426	context_48426	context_48426;menu_48426	complete_48426;submit_48426	uncom_48426	target_48426	task_TrackInfo_48426	next_48426	CanAcceptMenu_48426	UncompleteMenu_48426	CompleteMenu_48426					0	1	0	0	0				repute_jianghu|60418383	
48427	神秘僧人		s121002	4	WorldNpc01293	WorldNpc01701	14	14			48426	48428		3174								title_48427	context_48427	context_48427;menu_48427	complete_48427;submit_48427	uncom_48427	target_48427	task_TrackInfo_48427	next_48427	CanAcceptMenu_48427	UncompleteMenu_48427	CompleteMenu_48427					0	1	0	0	0				repute_jianghu|60418383	
48428	神秘僧人		s121002	4	WorldNpc01701	WorldNpc01300	14	14			48427	48429		3174								title_48428	context_48428	context_48428;menu_48428	complete_48428;submit_48428	uncom_48428	target_48428	task_TrackInfo_48428	next_48428	CanAcceptMenu_48428	UncompleteMenu_48428	CompleteMenu_48428					0	1	0	0	0				repute_jianghu|60418383	
48429	神秘僧人		s121002	4	WorldNpc01300	WorldNpc01300	14	14			48428	48430		3174								title_48429	context_48429	context_48429;menu_48429	complete_48429;submit_48429	uncom_48429	target_48429	task_TrackInfo_48429	next_48429	CanAcceptMenu_48429	UncompleteMenu_48429	CompleteMenu_48429					0	1	0	0	0				repute_jianghu|60418383	
48430	神秘僧人		s121002	4	WorldNpc01300	WorldNpc03809	14	8			48429	48431		3174								title_48430	context_48430	context_48430;menu_48430	complete_48430;submit_48430	uncom_48430	target_48430	task_TrackInfo_48430	next_48430	CanAcceptMenu_48430	UncompleteMenu_48430	CompleteMenu_48430					0	1	0	0	0				repute_jianghu|60418383	
48431	滥杀无辜		s121003	4	WorldNpc03809	WorldNpc00232	8	12			48430	48432		3174								title_48431	context_48431	context_48431;menu_48431	complete_48431;submit_48431	uncom_48431	target_48431	task_TrackInfo_48431	next_48431	CanAcceptMenu_48431	UncompleteMenu_48431	CompleteMenu_48431					0	1	0	0	0				repute_jianghu|60418383	
48432	滥杀无辜		s121003	4	WorldNpc00232	WorldNpc00232	12	12			48431	48433		3174								title_48432	context_48432	context_48432;menu_48432	complete_48432;submit_48432	uncom_48432	target_48432	task_TrackInfo_48432	next_48432	CanAcceptMenu_48432	UncompleteMenu_48432	CompleteMenu_48432					0	1	0	0	0				repute_jianghu|60418383	
48433	滥杀无辜		s121003	4	WorldNpc00232	WorldNpc00232	12	12			48432	48434		3174			7056					title_48433	context_48433	context_48433;menu_48433	complete_48433;submit_48433	uncom_48433	target_48433	task_TrackInfo_48433	next_48433	CanAcceptMenu_48433	UncompleteMenu_48433	CompleteMenu_48433					0	1	0	0	0				repute_jianghu|60418383	
48434	滥杀无辜		s121003	4	WorldNpc00232	WorldNpc00212	12	12			48433	48435		3174								title_48434	context_48434	context_48434;menu_48434	complete_48434;submit_48434	uncom_48434	target_48434	task_TrackInfo_48434	next_48434	CanAcceptMenu_48434	UncompleteMenu_48434	CompleteMenu_48434					0	1	0	0	0				repute_jianghu|60418383	
48435	滥杀无辜		s121003	4	WorldNpc00212	WorldNpc00360	12	12			48434	48436		3174								title_48435	context_48435	context_48435;menu_48435	complete_48435;submit_48435	uncom_48435	target_48435	task_TrackInfo_48435	next_48435	CanAcceptMenu_48435	UncompleteMenu_48435	CompleteMenu_48435					0	1	0	0	0				repute_jianghu|60418383	
48436	佛法教化		s121004	4	WorldNpc00360	WorldNpc00488	12	12			48435	48437		3174								title_48436	context_48436	context_48436;menu_48436	complete_48436;submit_48436	uncom_48436	target_48436	task_TrackInfo_48436	next_48436	CanAcceptMenu_48436	UncompleteMenu_48436	CompleteMenu_48436					0	1	0	0	0				repute_jianghu|60418383	
48437	佛法教化		s121004	4	WorldNpc00488	WorldNpc00489	12	12			48436	48438		3174								title_48437	context_48437	context_48437;menu_48437	complete_48437;submit_48437	uncom_48437	target_48437	task_TrackInfo_48437	next_48437	CanAcceptMenu_48437	UncompleteMenu_48437	CompleteMenu_48437					0	1	0	0	0				repute_jianghu|60418383	
48438	佛法教化		s121004	4	WorldNpc00489	WorldNpc00212	12	12			48437	48439		3174								title_48438	context_48438	context_48438;menu_48438	complete_48438;submit_48438	uncom_48438	target_48438	task_TrackInfo_48438	next_48438	CanAcceptMenu_48438	UncompleteMenu_48438	CompleteMenu_48438					0	1	0	0	0				repute_jianghu|60418383	
48439	佛法教化		s121004	4	WorldNpc00212	WorldNpc00232	12	12			48438	48440		3174								title_48439	context_48439	context_48439;menu_48439	complete_48439;submit_48439	uncom_48439	target_48439	task_TrackInfo_48439	next_48439	CanAcceptMenu_48439	UncompleteMenu_48439	CompleteMenu_48439					0	1	0	0	0				repute_jianghu|60418383	
48440	佛法教化		s121004	4	WorldNpc00232	WorldNpc03816	12	8			48439	48470		3174			7057					title_48440	context_48440	context_48440;menu_48440	complete_48440;submit_48440	uncom_48440	target_48440	task_TrackInfo_48440	next_48440	CanAcceptMenu_48440	UncompleteMenu_48440	CompleteMenu_48440					0	1	0	0	0				repute_jianghu|60418383	
48470	耿耿于怀		s121101	4	WorldNpc03816	WorldNpc03858	8	8			48440	48471		3174								title_48470	context_48470	context_48470;menu_48470	complete_48470;submit_48470	uncom_48470	target_48470	task_TrackInfo_48470	next_48470	CanAcceptMenu_48470	UncompleteMenu_48470	CompleteMenu_48470					0	1	0	0	0				repute_jianghu|60418383	
48471	耿耿于怀		s121101	4	WorldNpc03858	WorldNpc03858	8	8			48470	48472		3174								title_48471	context_48471	context_48471;menu_48471	complete_48471;submit_48471	uncom_48471	target_48471	task_TrackInfo_48471	next_48471	CanAcceptMenu_48471	UncompleteMenu_48471	CompleteMenu_48471					0	1	0	0	0				repute_jianghu|60418383	
48472	耿耿于怀		s121101	4	WorldNpc03858	WorldNpc02360	8	9			48471	48473		3174			7062					title_48472	context_48472	context_48472;menu_48472	complete_48472;submit_48472	uncom_48472	target_48472	task_TrackInfo_48472	next_48472	CanAcceptMenu_48472	UncompleteMenu_48472	CompleteMenu_48472					0	1	0	0	0				repute_jianghu|60418383	
48473	耿耿于怀		s121101	4	WorldNpc02360	WorldNpc02360	9	9			48472	48474		3174								title_48473	context_48473	context_48473;menu_48473	complete_48473;submit_48473	uncom_48473	target_48473	task_TrackInfo_48473	next_48473	CanAcceptMenu_48473	UncompleteMenu_48473	CompleteMenu_48473					0	1	0	0	0				repute_jianghu|60418383	
48474	耿耿于怀		s121101	4	WorldNpc02360	WorldNpc02360	9	9			48473	48475		3174			7063					title_48474	context_48474	context_48474;menu_48474	complete_48474;submit_48474	uncom_48474	target_48474	task_TrackInfo_48474	next_48474	CanAcceptMenu_48474	UncompleteMenu_48474	CompleteMenu_48474					0	1	0	0	0				repute_jianghu|60418383	
48475	耿耿于怀		s121101	4	WorldNpc02360	WorldNpc02201	9	9			48474	48476		3174			7064					title_48475	context_48475	context_48475;menu_48475	complete_48475;submit_48475	uncom_48475	target_48475	task_TrackInfo_48475	next_48475	CanAcceptMenu_48475	UncompleteMenu_48475	CompleteMenu_48475					0	1	0	0	0				repute_jianghu|60418383	
48476	耿耿于怀		s121101	4	WorldNpc02201	WorldNpc03816	9	8			48475	48477		3174			7065					title_48476	context_48476	context_48476;menu_48476	complete_48476;submit_48476	uncom_48476	target_48476	task_TrackInfo_48476	next_48476	CanAcceptMenu_48476	UncompleteMenu_48476	CompleteMenu_48476					0	1	0	0	0				repute_jianghu|60418383	
48477	十二连环		s121102	4	WorldNpc03816	WorldNpc03807	8	8			48476	48478		3174								title_48477	context_48477	context_48477;menu_48477	complete_48477;submit_48477	uncom_48477	target_48477	task_TrackInfo_48477	next_48477	CanAcceptMenu_48477	UncompleteMenu_48477	CompleteMenu_48477					0	1	0	0	0				repute_jianghu|60418383	
48478	十二连环		s121102	4	WorldNpc03807	WorldNpc02431	8	9			48477	48479		3174			7066;7067					title_48478	context_48478	context_48478;menu_48478	complete_48478;submit_48478	uncom_48478	target_48478	task_TrackInfo_48478	next_48478	CanAcceptMenu_48478	UncompleteMenu_48478	CompleteMenu_48478					0	1	0	0	0				repute_jianghu|60418383	
48479	十二连环		s121102	4	WorldNpc02431	WorldNpc02431	9	9			48478	48480		3174								title_48479	context_48479	context_48479;menu_48479	complete_48479;submit_48479	uncom_48479	target_48479	task_TrackInfo_48479	next_48479	CanAcceptMenu_48479	UncompleteMenu_48479	CompleteMenu_48479					0	1	0	0	0				repute_jianghu|60418383	
48480	十二连环		s121102	4	WorldNpc02431	WorldNpc02430	9	9			48479	48481		3174								title_48480	context_48480	context_48480;menu_48480	complete_48480;submit_48480	uncom_48480	target_48480	task_TrackInfo_48480	next_48480	CanAcceptMenu_48480	UncompleteMenu_48480	CompleteMenu_48480					0	1	0	0	0				repute_jianghu|60418383	
48481	十二连环		s121102	4	WorldNpc02430	WorldNpc02430	9	9			48480	48482		3174								title_48481	context_48481	context_48481;menu_48481	complete_48481;submit_48481	uncom_48481	target_48481	task_TrackInfo_48481	next_48481	CanAcceptMenu_48481	UncompleteMenu_48481	CompleteMenu_48481					0	1	0	0	0				repute_jianghu|60418383	
48482	十二连环		s121102	4	WorldNpc02430	WorldNpc02430	9	9			48481	48483		3174								title_48482	context_48482	context_48482;menu_48482	complete_48482;submit_48482	uncom_48482	target_48482	task_TrackInfo_48482	next_48482	CanAcceptMenu_48482	UncompleteMenu_48482	CompleteMenu_48482					0	1	0	0	0				repute_jianghu|60418383	
48483	十二连环		s121102	4	WorldNpc02430	WorldNpc03816	9	8			48482	48484		3174								title_48483	context_48483	context_48483;menu_48483	complete_48483;submit_48483	uncom_48483	target_48483	task_TrackInfo_48483	next_48483	CanAcceptMenu_48483	UncompleteMenu_48483	CompleteMenu_48483					0	1	0	0	0				repute_jianghu|60418383	
48484	寻寻觅觅		s121103	4	WorldNpc03816	WorldNpc03807	8	8			48483	48485		3174								title_48484	context_48484	context_48484;menu_48484	complete_48484;submit_48484	uncom_48484	target_48484	task_TrackInfo_48484	next_48484	CanAcceptMenu_48484	UncompleteMenu_48484	CompleteMenu_48484					0	1	0	0	0				repute_jianghu|60418383	
48485	寻寻觅觅		s121103	4	WorldNpc03807	WorldNpc03937	8	8			48484	48486		3174								title_48485	context_48485	context_48485;menu_48485	complete_48485;submit_48485	uncom_48485	target_48485	task_TrackInfo_48485	next_48485	CanAcceptMenu_48485	UncompleteMenu_48485	CompleteMenu_48485					0	1	0	0	0				repute_jianghu|60418383	
48486	寻寻觅觅		s121103	4	WorldNpc03937	WorldNpc03938	8	8			48485	48487		3174								title_48486	context_48486	context_48486;menu_48486	complete_48486;submit_48486	uncom_48486	target_48486	task_TrackInfo_48486	next_48486	CanAcceptMenu_48486	UncompleteMenu_48486	CompleteMenu_48486					0	1	0	0	0				repute_jianghu|60418383	
48487	寻寻觅觅		s121103	4	WorldNpc03938	WorldNpc03937	8	8			48486	48488		3174								title_48487	context_48487	context_48487;menu_48487	complete_48487;submit_48487	uncom_48487	target_48487	task_TrackInfo_48487	next_48487	CanAcceptMenu_48487	UncompleteMenu_48487	CompleteMenu_48487					0	1	0	0	0				repute_jianghu|60418383	
48488	寻寻觅觅		s121103	4	WorldNpc03937	WorldNpc03839	8	8			48487	48489		3174			7068					title_48488	context_48488	context_48488;menu_48488	complete_48488;submit_48488	uncom_48488	target_48488	task_TrackInfo_48488	next_48488	CanAcceptMenu_48488	UncompleteMenu_48488	CompleteMenu_48488					0	1	0	0	0				repute_jianghu|60418383	
48489	寻寻觅觅		s121103	4	WorldNpc03839	WorldNpc04709	8	11			48488	48490		3174								title_48489	context_48489	context_48489;menu_48489	complete_48489;submit_48489	uncom_48489	target_48489	task_TrackInfo_48489	next_48489	CanAcceptMenu_48489	UncompleteMenu_48489	CompleteMenu_48489					0	1	0	0	0				repute_jianghu|60418383	
48490	复颜神丹		s121104	4	WorldNpc04709	WorldNpc04709	11	11			48489	48491		3174								title_48490	context_48490	context_48490;menu_48490	complete_48490;submit_48490	uncom_48490	target_48490	task_TrackInfo_48490	next_48490	CanAcceptMenu_48490	UncompleteMenu_48490	CompleteMenu_48490					0	1	0	0	0				repute_jianghu|60418383	
48491	复颜神丹		s121104	4	WorldNpc04709	WorldNpc04709	11	11			48490	48492		3174								title_48491	context_48491	context_48491;menu_48491	complete_48491;submit_48491	uncom_48491	target_48491	task_TrackInfo_48491	next_48491	CanAcceptMenu_48491	UncompleteMenu_48491	CompleteMenu_48491					0	1	0	0	0				repute_jianghu|60418383	
48492	复颜神丹		s121104	4	WorldNpc04709	WorldNpc04709	11	11			48491	48493		3174								title_48492	context_48492	context_48492;menu_48492	complete_48492;submit_48492	uncom_48492	target_48492	task_TrackInfo_48492	next_48492	CanAcceptMenu_48492	UncompleteMenu_48492	CompleteMenu_48492					0	1	0	0	0				repute_jianghu|60418383	
48493	复颜神丹		s121104	4	WorldNpc04709	WorldNpc03858	11	8			48492	48494		3174			7069					title_48493	context_48493	context_48493;menu_48493	complete_48493;submit_48493	uncom_48493	target_48493	task_TrackInfo_48493	next_48493	CanAcceptMenu_48493	UncompleteMenu_48493	CompleteMenu_48493					0	1	0	0	0				repute_jianghu|60418383	
48494	复颜神丹		s121104	4	WorldNpc03858	WorldNpc03807	8	8			48493	48495		3174			7070;7071					title_48494	context_48494	context_48494;menu_48494	complete_48494;submit_48494	uncom_48494	target_48494	task_TrackInfo_48494	next_48494	CanAcceptMenu_48494	UncompleteMenu_48494	CompleteMenu_48494					0	1	0	0	0				repute_jianghu|60418383	
48495	复颜神丹		s121104	4	WorldNpc03807	WorldNpc03816	8	8			48494	48520		3174								title_48495	context_48495	context_48495;menu_48495	complete_48495;submit_48495	uncom_48495	target_48495	task_TrackInfo_48495	next_48495	CanAcceptMenu_48495	UncompleteMenu_48495	CompleteMenu_48495					0	1	0	0	0				repute_jianghu|60418383	
48520	白衣剑客		s121201	4	WorldNpc03816	WorldNpc03939	8	8			48495	48522		3174								title_48520	context_48520	context_48520;menu_48520	complete_48520;submit_48520	uncom_48520	target_48520	task_TrackInfo_48520	next_48520	CanAcceptMenu_48520	UncompleteMenu_48520	CompleteMenu_48520					0	1	0	0	0				repute_jianghu|60418383	
48522	白衣剑客		s121201	4	WorldNpc03939	WorldNpc04318	8	5			48520	48524		3174								title_48522	context_48522	context_48522;menu_48522	complete_48522;submit_48522	uncom_48522	target_48522	task_TrackInfo_48522	next_48522	CanAcceptMenu_48522	UncompleteMenu_48522	CompleteMenu_48522					0	1	0	0	0				repute_jianghu|60418383	
48524	白衣剑客		s121201	4	WorldNpc04318	WorldNpc04319	5	5			48522	48527		3174								title_48524	context_48524	context_48524;menu_48524	complete_48524;submit_48524	uncom_48524	target_48524	task_TrackInfo_48524	next_48524	CanAcceptMenu_48524	UncompleteMenu_48524	CompleteMenu_48524					0	1	0	0	0				repute_jianghu|60418383	
48527	白衣剑客		s121201	4	WorldNpc04319	WorldNpc04319	5	5			48524	48528		3174								title_48527	context_48527	context_48527;menu_48527	complete_48527;submit_48527	uncom_48527	target_48527	task_TrackInfo_48527	next_48527	CanAcceptMenu_48527	UncompleteMenu_48527	CompleteMenu_48527					0	1	0	0	0				repute_jianghu|60418383	
48528	白衣剑客		s121201	4	WorldNpc04319	WorldNpc04319	5	5			48527	48529		3174								title_48528	context_48528	context_48528;menu_48528	complete_48528;submit_48528	uncom_48528	target_48528	task_TrackInfo_48528	next_48528	CanAcceptMenu_48528	UncompleteMenu_48528	CompleteMenu_48528					0	1	0	0	0				repute_jianghu|60418383	
48529	白衣剑客		s121201	4	WorldNpc04319	WorldNpc04319	5	5			48528	48530		3174								title_48529	context_48529	context_48529;menu_48529	complete_48529	uncom_48529	target_48529	task_TrackInfo_48529	next_48529	CanAcceptMenu_48529	UncompleteMenu_48529	CompleteMenu_48529					0	1	0	0	0				repute_jianghu|60418383	
48530	白衣剑客		s121201	4	WorldNpc04319	WorldNpc04320	5	5			48529	48533		3174								title_48530	context_48530	context_48530;menu_48530	complete_48530;submit_48530	uncom_48530	target_48530	task_TrackInfo_48530	next_48530	CanAcceptMenu_48530	UncompleteMenu_48530	CompleteMenu_48530					0	1	0	0	0				repute_jianghu|60418383	
48533	七窍玲珑		s121202	4	WorldNpc04320	WorldNpc04320	5	5			48530	48534		3174								title_48533	context_48533	context_48533;menu_48533	complete_48533;submit_48533	uncom_48533	target_48533	task_TrackInfo_48533	next_48533	CanAcceptMenu_48533	UncompleteMenu_48533	CompleteMenu_48533					0	1	0	0	0				repute_jianghu|60418383	
48534	七窍玲珑		s121202	4	WorldNpc04320	WorldNpc05798	5	21			48533	48536		3174			7072					title_48534	context_48534	context_48534;menu_48534	complete_48534;submit_48534	uncom_48534	target_48534	task_TrackInfo_48534	next_48534	CanAcceptMenu_48534	UncompleteMenu_48534	CompleteMenu_48534					0	1	0	0	0				repute_jianghu|60418383	
48536	七窍玲珑		s121202	4	WorldNpc05798	WorldNpc05798	21	21			48534	48538		3174								title_48536	context_48536	context_48536;menu_48536	complete_48536;submit_48536	uncom_48536	target_48536	task_TrackInfo_48536	next_48536	CanAcceptMenu_48536	UncompleteMenu_48536	CompleteMenu_48536					0	1	0	0	0				repute_jianghu|60418383	
48538	七窍玲珑		s121202	4	WorldNpc05798	WorldNpc05798	21	21			48536	48540		3174								title_48538	context_48538	context_48538;menu_48538	complete_48538;submit_48538	uncom_48538	target_48538	task_TrackInfo_48538	next_48538	CanAcceptMenu_48538	UncompleteMenu_48538	CompleteMenu_48538					0	1	0	0	0				repute_jianghu|60418383	
48540	七窍玲珑		s121202	4	WorldNpc05798	WorldNpc05798	21	21			48538	48541		3174								title_48540	context_48540	context_48540;menu_48540	complete_48540;submit_48540	uncom_48540	target_48540	task_TrackInfo_48540	next_48540	CanAcceptMenu_48540	UncompleteMenu_48540	CompleteMenu_48540					0	1	0	0	0				repute_jianghu|60418383	
48541	七窍玲珑		s121202	4	WorldNpc05798	WorldNpc05798	21	21			48540	48544		3174			7073					title_48541	context_48541	context_48541;menu_48541	complete_48541;submit_48541	uncom_48541	target_48541	task_TrackInfo_48541	next_48541	CanAcceptMenu_48541	UncompleteMenu_48541	CompleteMenu_48541					0	1	0	0	0				repute_jianghu|60418383	
48544	耿耿于怀		s121203	4	WorldNpc05798	WorldNpc05815	21	21			48541	48547		3174								title_48544	context_48544	context_48544;menu_48544	complete_48544;submit_48544	uncom_48544	target_48544	task_TrackInfo_48544	next_48544	CanAcceptMenu_48544	UncompleteMenu_48544	CompleteMenu_48544					0	1	0	0	0				repute_jianghu|60418383	
48547	耿耿于怀		s121203	4	WorldNpc05815	WorldNpc05798	21	21			48544	48550		3174								title_48547	context_48547	context_48547;menu_48547	complete_48547;submit_48547	uncom_48547	target_48547	task_TrackInfo_48547	next_48547	CanAcceptMenu_48547	UncompleteMenu_48547	CompleteMenu_48547					0	1	0	0	0				repute_jianghu|60418383	
48550	耿耿于怀		s121203	4	WorldNpc05798	WorldNpc05798	21	21			48547	48552		3174								title_48550	context_48550	context_48550;menu_48550	complete_48550;submit_48550	uncom_48550	target_48550	task_TrackInfo_48550	next_48550	CanAcceptMenu_48550	UncompleteMenu_48550	CompleteMenu_48550					0	1	0	0	0				repute_jianghu|60418383	
48552	耿耿于怀		s121203	4	WorldNpc05798	WorldNpc05798	21	21			48550	48553		3174								title_48552	context_48552	context_48552;menu_48552	complete_48552;submit_48552	uncom_48552	target_48552	task_TrackInfo_48552	next_48552	CanAcceptMenu_48552	UncompleteMenu_48552	CompleteMenu_48552					0	1	0	0	0				repute_jianghu|60418383	
48553	耿耿于怀		s121203	4	WorldNpc05798	WorldNpc05701	21	21			48552	48555		3174			7074					title_48553	context_48553	context_48553;menu_48553	complete_48553;submit_48553	uncom_48553	target_48553	task_TrackInfo_48553	next_48553	CanAcceptMenu_48553	UncompleteMenu_48553	CompleteMenu_48553					0	1	0	0	0				repute_jianghu|60418383	
48555	耿耿于怀		s121203	4	WorldNpc05701	WorldNpc05798	21	21			48553	48556		3174			7075;7082					title_48555	context_48555	context_48555;menu_48555	complete_48555;submit_48555	uncom_48555	target_48555	task_TrackInfo_48555	next_48555	CanAcceptMenu_48555	UncompleteMenu_48555	CompleteMenu_48555					0	1	0	0	0				repute_jianghu|60418383	
48556	背后主使		s121204	4	WorldNpc05798	WorldNpc05798	21	21			48555	48558		3174								title_48556	context_48556	context_48556;menu_48556	complete_48556;submit_48556	uncom_48556	target_48556	task_TrackInfo_48556	next_48556	CanAcceptMenu_48556	UncompleteMenu_48556	CompleteMenu_48556					0	1	0	0	0				repute_jianghu|60418383	
48558	背后主使		s121204	4	WorldNpc05798	WorldNpc05798	21	21			48556	48561		3174								title_48558	context_48558	context_48558;menu_48558	complete_48558;submit_48558	uncom_48558	target_48558	task_TrackInfo_48558	next_48558	CanAcceptMenu_48558	UncompleteMenu_48558	CompleteMenu_48558					0	1	0	0	0				repute_jianghu|60418383	
48561	背后主使		s121204	4	WorldNpc05798	WorldNpc05817	21	21			48558	48564		3174								title_48561	context_48561	context_48561;menu_48561	complete_48561;submit_48561	uncom_48561	target_48561	task_TrackInfo_48561	next_48561	CanAcceptMenu_48561	UncompleteMenu_48561	CompleteMenu_48561					0	1	0	0	0				repute_jianghu|60418383	
48564	背后主使		s121204	4	WorldNpc05817	WorldNpc05798	21	21			48561	48566		3174								title_48564	context_48564	context_48564;menu_48564	complete_48564;submit_48564	uncom_48564	target_48564	task_TrackInfo_48564	next_48564	CanAcceptMenu_48564	UncompleteMenu_48564	CompleteMenu_48564					0	1	0	0	0				repute_jianghu|60418383	
48566	背后主使		s121204	4	WorldNpc05798	WorldNpc05798	21	21			48564	48567		3174								title_48566	context_48566	context_48566;menu_48566	complete_48566;submit_48566	uncom_48566	target_48566	task_TrackInfo_48566	next_48566	CanAcceptMenu_48566	UncompleteMenu_48566	CompleteMenu_48566					0	1	0	0	0				repute_jianghu|60418383	
48567	背后主使		s121204	4	WorldNpc05798	WorldNpc03816	21	8			48566			3174								title_48567	context_48567	context_48567;menu_48567	complete_48567_1;submit_48567_1|complete_48567_2;submit_48567_2	uncom_48567	target_48567	task_TrackInfo_48567	next_48567	CanAcceptMenu_48567	UncompleteMenu_48567	CompleteMenu_48567					0	1	0	0	0				repute_jianghu|60418383	
